step tcv left right
62 0.0397718887134315 -0.39936901473979175 0.40302187427514385
63 0.04063472436711531 -0.40401899432818666 0.4072383113494741
64 0.041658682489156405 -0.40882370810435253 0.41129493188125943
65 0.042502123420126756 -0.41345707570440837 0.41489335549239903
66 0.04324566724409631 -0.4182112957612091 0.4198892426277918
67 0.044370609822061674 -0.42333278815392095 0.42400464291975554
68 0.045310315609892834 -0.42840673899907944 0.42785276388483306
69 0.04627731517702414 -0.433522973518479 0.4324747577591963
70 0.047328765773021204 -0.4387845840366619 0.4359885925067951
71 0.04830382129208732 -0.44378766682817566 0.4399862152702667
72 0.04930518959780794 -0.4484184631983624 0.4443690004107426
73 0.05032414370580495 -0.4534551039476359 0.4490862041929455
74 0.0513334216168649 -0.4586932334321853 0.45369301179186666
75 0.05245038227228927 -0.4628172277754355 0.45761169975917065
76 0.05353439019921201 -0.4676129911759501 0.46192566617982905
77 0.05444540917558787 -0.4723873716004542 0.46679674670217075
78 0.055577343988061974 -0.4777627853873284 0.4715479144336168
79 0.05678447651396478 -0.4823796130817235 0.4762909967436376
80 0.05787128531435467 -0.4865631626620617 0.4802907450238527
81 0.05884148748632721 -0.490990990252153 0.48444286399657643
82 0.05996209571014338 -0.49617229672955254 0.48929438131098146
83 0.06114855809342796 -0.5010547438725113 0.4939427770120056
84 0.062326040942063635 -0.5061831380512888 0.4983280654563952
85 0.06343480140874605 -0.5119432359377806 0.5033750267647276
86 0.06489060924299701 -0.5172583885141508 0.5085276481935851
87 0.0661243509282768 -0.522964237779749 0.5132083292708404
88 0.06739749615520949 -0.5281404520776845 0.5184786135380683
89 0.06865447284220848 -0.5331690202432423 0.5240064632842172
90 0.07009113320975212 -0.5383079798580652 0.5287895196831349
91 0.07141861947770162 -0.5434333367607106 0.5345495928621848
92 0.07279025707850569 -0.5485678325545014 0.540583167456294
93 0.07423695746247386 -0.5541641878964407 0.5458408880083546
94 0.07565359211771198 -0.5592767900312285 0.5512415513189162
95 0.07705261430609611 -0.5643868605818471 0.5557673076432195
96 0.0784650558799904 -0.5697537853296814 0.5606840094725601
97 0.07974520030825219 -0.5755442361242777 0.5661609536842943
98 0.08135641458247721 -0.5809029528235953 0.5715133735628676
99 0.08281545884891028 -0.5864630857428329 0.576420903905588
