x cod
-0.25 0.000333289211505964
-0.24 0.00044627922124227255
-0.23 0.0011538620311909928
-0.22 0.0023358217966188734
-0.21 0.006013428935021472
-0.2 0.014289452850611084
-0.19 0.017184159891130864
-0.18 0.020576352935733316
-0.16999999999999998 0.022949848062266468
-0.16 0.024909066099353894
-0.15 0.026485660321407013
-0.14 0.027806744663611948
-0.13 0.028934214103667685
-0.12 0.02994978006596591
-0.10999999999999999 0.03086058714720867
-0.1 0.03162993966276137
-0.09 0.0323266986473871
-0.07999999999999999 0.032900205419435634
-0.07 0.033403299875301995
-0.06 0.03383239221188282
-0.04999999999999999 0.03417892750299759
-0.04000000000000001 0.034460372276019
-0.03 0.03467596755243629
-0.01999999999999999 0.03482602461020786
-0.010000000000000009 0.034933003387904796
0.0 0.03496369824905824
0.010000000000000009 0.03495059719482039
0.020000000000000018 0.034873341958479645
0.030000000000000027 0.034733289103513545
0.03999999999999998 0.034532964795516326
0.04999999999999999 0.03424771604375031
0.06 0.03389431747436076
0.07 0.03346835482473108
0.08000000000000002 0.03296539828019778
0.09000000000000002 0.032407142807307776
0.09999999999999998 0.03176644863452889
0.10999999999999999 0.03102064571382432
0.12 0.03016300911224827
0.13 0.029139541982994687
0.14 0.028010391091800355
0.15000000000000002 0.026671053690087772
0.15999999999999998 0.02510726980704951
0.16999999999999998 0.02311670617613557
0.18 0.02075309520378144
0.19 0.017382284069153566
0.2 0.011807164907010705
0.21000000000000002 0.006692085343283443
0.21999999999999997 0.0026485076719831684
0.22999999999999998 0.0010215601660535135
0.24 0.0006225480580448599
0.25 0.0004134800402344922
