x cod
-0.25 6.898356050226899e-08
-0.24 6.219476529539578e-08
-0.23 1.0688726728946053e-08
-0.22 -1.3463211196831111e-07
-0.21 -2.781189718091515e-06
-0.2 -0.003111221642111102
-0.19 0.008360361814882387
-0.18 0.011503430941081241
-0.16999999999999998 0.013821079029652496
-0.16 0.015744021713148863
-0.15 0.0172958521410735
-0.14 0.018692188071705272
-0.13 0.019828689458196377
-0.12 0.02088317954974373
-0.10999999999999999 0.021768376072526803
-0.1 0.02257293056069347
-0.09 0.023278995592142387
-0.07999999999999999 0.023886049021816017
-0.07 0.02442248208015728
-0.06 0.024848928739854982
-0.04999999999999999 0.025252887989204064
-0.04000000000000001 0.02556697068906231
-0.03 0.025777743372784788
-0.01999999999999999 0.02594448996945426
-0.010000000000000009 0.026037188021584428
0.0 0.02607133078654391
0.010000000000000009 0.026038408851584757
0.020000000000000018 0.025942934038825603
0.030000000000000027 0.02577288268239483
0.03999999999999998 0.025557577181859154
0.04999999999999999 0.02522649032835866
0.06 0.024867090422740542
0.07 0.02442966356768932
0.08000000000000002 0.023901702856098397
0.09000000000000002 0.023297998632517764
0.09999999999999998 0.0225640562618237
0.10999999999999999 0.021775453832408444
0.12 0.020917336472331103
0.13 0.019793633169792258
0.14 0.018648987092785577
0.15000000000000002 0.017315499278615358
0.15999999999999998 0.015730035356098043
0.16999999999999998 0.013829150139459734
0.18 0.011464881252175131
0.19 0.008379910507054004
0.2 -0.0012653987423221083
0.21000000000000002 -2.486639665367359e-06
0.21999999999999997 -2.34326790786064e-07
0.22999999999999998 3.778961342044695e-08
0.24 7.039466690844095e-08
0.25 6.733591585920219e-08
