x cod
-0.25 9.481171007989159e-08
-0.24 9.034833449932708e-08
-0.23 3.62499780809465e-08
-0.22 -1.176029324528825e-07
-0.21 -3.0211136428130613e-06
-0.2 -0.003418747351136075
-0.19 0.009187324089383268
-0.18 0.012641237599625214
-0.16999999999999998 0.015188100567890819
-0.16 0.017301225417916608
-0.15 0.019006533587983626
-0.14 0.020540970932961863
-0.13 0.02178987475463681
-0.12 0.02294865687865656
-0.10999999999999999 0.023921400802206456
-0.1 0.024805527953374592
-0.09 0.02558142467309793
-0.07999999999999999 0.026248517575191706
-0.07 0.026838005773597278
-0.06 0.027306629592351615
-0.04999999999999999 0.02775054223974306
-0.04000000000000001 0.028095688803542053
-0.03 0.028327307470412247
-0.01999999999999999 0.028510545722868548
-0.010000000000000009 0.02861241168290371
0.0 0.028649930927935628
0.010000000000000009 0.028613752680080935
0.020000000000000018 0.028508834918892847
0.030000000000000027 0.028321964925363693
0.03999999999999998 0.028085364858842443
0.04999999999999999 0.02772153254099422
0.06 0.027326587287014942
0.07 0.026845897824413344
0.08000000000000002 0.026265720752256683
0.09000000000000002 0.02560230850230862
0.09999999999999998 0.024795776939659387
0.10999999999999999 0.023929179535930524
0.12 0.02298619293017723
0.13 0.02175135236639068
0.14 0.020493497744193134
0.15000000000000002 0.019028125799529592
0.15999999999999998 0.017285855932911962
0.16999999999999998 0.015196969941499336
0.18 0.012598874489901263
0.19 0.009208806200610068
0.2 -0.001390345804290033
0.21000000000000002 -2.7004607140944245e-06
0.21999999999999997 -2.2914103990366735e-07
0.22999999999999998 6.808833145685916e-08
0.24 9.983449605881371e-08
0.25 9.232509795792785e-08
