x cod
-0.25 -3.205309027916844e-07
-0.24 -8.889752512015764e-07
-0.23 -3.170342291736976e-06
-0.22 -1.1358097236411479e-05
-0.21 -7.233072231745337e-05
-0.2 -0.0014237270789772183
-0.19 0.009960003084988744
-0.18 0.01321176598089972
-0.16999999999999998 0.015701614861375845
-0.16 0.01773593851046067
-0.15 0.019424184432550545
-0.14 0.020875464079768175
-0.13 0.022128089715788182
-0.12 0.02326753458537141
-0.10999999999999999 0.024229331761652335
-0.1 0.025037946938257796
-0.09 0.02580442662203932
-0.07999999999999999 0.02651246514243608
-0.07 0.027089282893545757
-0.06 0.027559221697369133
-0.04999999999999999 0.02794655773822518
-0.04000000000000001 0.028254962626980813
-0.03 0.028502209620939748
-0.01999999999999999 0.028684905088766224
-0.010000000000000009 0.028792853103756882
0.0 0.028831338600097792
0.010000000000000009 0.0287928180079439
0.020000000000000018 0.028689026810483503
0.030000000000000027 0.028514668016035534
0.03999999999999998 0.028280231069938915
0.04999999999999999 0.02794711577079139
0.06 0.02756185149265564
0.07 0.027087726474625054
0.08000000000000002 0.026504623528933763
0.09000000000000002 0.025853956211932896
0.09999999999999998 0.025073650563775418
0.10999999999999999 0.024270489923356325
0.12 0.0232345202156779
0.13 0.022133543252884656
0.14 0.020889261649251263
0.15000000000000002 0.019391346941636863
0.15999999999999998 0.01779736484467167
0.16999999999999998 0.015667055583414927
0.18 0.013183104764182524
0.19 0.009954249274706005
0.2 0.0008124550725823311
0.21000000000000002 -9.83234136414772e-05
0.21999999999999997 -1.1089119395394826e-05
0.22999999999999998 -2.3773123294351545e-06
0.24 -1.2213597085234651e-06
0.25 -2.5800871925437985e-07
