x cod0 cod1 cod2 cod3 cod4 cod5 cod6 cod7 cod8 cod9 cod10 cod11 cod12 cod13 cod14 cod15 cod16 cod17 cod18 cod19 cod20 cod21 cod22 cod23 cod24 cod25 cod26 cod27 cod28 cod29 cod30 cod31 cod32 cod33 cod34 cod35 cod36 cod37 cod38 cod39 cod40 cod41 cod42 cod43 cod44 cod45 cod46 cod47 cod48 cod49 cod50 cod51 cod52 cod53 cod54 cod55 cod56 cod57 cod58 cod59 cod60 cod61 cod62 cod63 cod64 cod65 cod66 cod67 cod68 cod69 cod70 cod71 cod72 cod73 cod74 cod75 cod76 cod77 cod78 cod79 cod80 cod81 cod82 cod83 cod84 cod85 cod86 cod87 cod88 cod89 cod90 cod91 cod92 cod93 cod94 cod95 cod96 cod97 cod98 cod99
-1.995 5.574588471894352e-15 6.295534363695375e-15 5.602074908952748e-15 7.85176925844391e-15 8.293315595824822e-15 8.08224838419584e-15 8.612012235497286e-15 8.942393013846463e-15 8.281060180217406e-15 8.092157858892704e-15 1.4547981041139152e-14 1.0621527043634834e-14 1.2987737339881551e-14 1.82004892064327e-14 1.2640771139282392e-14 1.6003860345846198e-14 1.4791069152645048e-14 1.4676956652274154e-14 1.8076371607184198e-14 1.814950274285152e-14 1.911199530955197e-14 3.024059640838985e-14 2.5466552627951784e-14 3.67064313873984e-14 3.7625046524662245e-14 3.615996673171115e-14 4.1221524768229343e-14 2.773967546585834e-14 3.770895310443432e-14 5.0695530736961404e-14 5.5001855913943605e-14 4.337835142349852e-14 4.546898076643418e-14 5.652014815318021e-14 5.992823378977423e-14 6.388911829089515e-14 6.807936643310582e-14 9.12787421403826e-14 7.44403889684096e-14 7.39700244025523e-14 8.242824918427217e-14 9.909306655175441e-14 9.701323927646687e-14 1.1226517990111548e-13 1.353813728953177e-13 1.0834320462062939e-13 1.2813710838625605e-13 1.347371626304409e-13 1.5002071844646635e-13 1.7309200287121269e-13 1.6780142997371342e-13 1.3662148928834876e-13 2.2648185704407155e-13 2.38024574022441e-13 2.0446970013464348e-13 2.7902348172072973e-13 2.400752894036327e-13 2.2795215722580644e-13 2.5467146684196656e-13 3.230985564194566e-13 2.063225001604833e-13 3.3755838298500694e-13 3.538709681324871e-13 3.5929288544758393e-13 4.93700235027097e-13 4.62075097236896e-13 5.396410135257104e-13 5.61289892146211e-13 6.371944364117904e-13 6.155701696517241e-13 6.072543475829077e-13 5.861696099440145e-13 7.956659210549279e-13 7.040420891494814e-13 7.73056723540997e-13 7.011588598220962e-13 9.228593202768803e-13 8.327842272321163e-13 8.186484230020403e-13 9.726167690458396e-13 1.094135854289698e-12 1.1821311103387164e-12 7.61237660715209e-13 1.161433266561822e-12 1.4201983426257444e-12 1.5596381366412376e-12 1.1675271567325607e-12 1.3625078685676606e-12 1.23751414505365e-12 1.442380708038594e-12 1.3440055647327755e-12 1.9544400521499708e-12 2.4576891076325337e-12 2.0928651820444864e-12 1.9566920670865446e-12 2.7994343711038303e-12 2.7492998053236556e-12 2.7408715217874865e-12 2.740899731673193e-12 3.385655362129274e-12
-1.99 1.1162968982982025e-14 1.2611827770104057e-14 1.120800918002364e-14 1.5714582576081698e-14 1.6600062617314217e-14 1.616225974740588e-14 1.724284812569253e-14 1.7899801127009637e-14 1.6533351041638236e-14 1.61524188190348e-14 2.9140296529548176e-14 2.124566053231343e-14 2.599039349960105e-14 3.6370946780361434e-14 2.523900125079645e-14 3.202434630934217e-14 2.952288512967662e-14 2.933188986328763e-14 3.61156609543202e-14 3.624596141750679e-14 3.823240548385751e-14 6.060071248677383e-14 5.097282323413397e-14 7.348556885175347e-14 7.532288332591544e-14 7.232028100857452e-14 8.252074331261029e-14 5.5422800421266913e-14 7.540055085130411e-14 1.0142610105096498e-13 1.1001857126795498e-13 8.673194107484768e-14 9.098346343663914e-14 1.1308948965312703e-13 1.1987620727433401e-13 1.2791246980147954e-13 1.3627266716488532e-13 1.825725604624788e-13 1.4886240537218165e-13 1.480051158954834e-13 1.6493751583980766e-13 1.9819831376038277e-13 1.940199132130906e-13 2.244617345369406e-13 2.70790294806993e-13 2.1673893200178803e-13 2.5635280612925174e-13 2.695004437422075e-13 2.99903390563685e-13 3.463043338184168e-13 3.358427049536459e-13 2.7328598046664213e-13 4.5303051560726836e-13 4.760394844640062e-13 4.090065436596451e-13 5.581374756590715e-13 4.803043517776927e-13 4.558169806351088e-13 5.098680266082456e-13 6.464609547512394e-13 4.127097103769202e-13 6.75028917852817e-13 7.077269565517853e-13 7.184952728355801e-13 9.875290683748617e-13 9.24425624750037e-13 1.078782096020748e-12 1.122471371619095e-12 1.2753182827282775e-12 1.2309823977022244e-12 1.2139982406856095e-12 1.1720952298586637e-12 1.590982441613361e-12 1.4079477939764383e-12 1.5455682728298293e-12 1.4017788032350374e-12 1.8456705868220626e-12 1.6669438034228531e-12 1.6368995195414355e-12 1.9438159220729198e-12 2.1888390933115134e-12 2.3640818608728877e-12 1.5222063371473413e-12 2.323440492129287e-12 2.8389437000953165e-12 3.1196425635606924e-12 2.3358321052516047e-12 2.7224180731057125e-12 2.473759946192728e-12 2.881378010229593e-12 2.690257767284583e-12 3.90819510252092e-12 4.911987895112349e-12 4.18621790303374e-12 3.911831802303715e-12 5.5971305562439485e-12 5.4981182591598506e-12 5.4784608719070386e-12 5.479130160804692e-12 6.765905714564828e-12
-1.985 1.6765141533262902e-14 1.894888021922585e-14 1.6817802813212438e-14 2.3588439952913215e-14 2.4920241064468137e-14 2.4240034089630025e-14 2.589250767058538e-14 2.6872224339489023e-14 2.4756872584262088e-14 2.4180782880426015e-14 4.3776946465227e-14 3.18724004660356e-14 3.900796847915829e-14 5.451137272178549e-14 3.779469033454151e-14 4.806145789048778e-14 4.41954479310941e-14 4.396479963303945e-14 5.41178680414076e-14 5.4289376023965317e-14 5.736123052291537e-14 9.108034823514956e-14 7.651881181854543e-14 1.103374123930645e-13 1.1309351040375845e-13 1.0848094283058804e-13 1.238976556331419e-13 8.304937486622415e-14 1.1307479324060883e-13 1.5219171094200876e-13 1.6505014606203362e-13 1.300607689540466e-13 1.3654344801061305e-13 1.6970802449983854e-13 1.7984392045367698e-13 1.9207005453174916e-13 2.0457990219533575e-13 2.7388145496628745e-13 2.2326604921131712e-13 2.2210527447879208e-13 2.4752779996660405e-13 2.9731574162588526e-13 2.9102002180986924e-13 3.3658966390747133e-13 4.062267657350218e-13 3.251871821434752e-13 3.846470932289869e-13 4.0428984333529393e-13 4.496480163516533e-13 5.196369928416107e-13 5.041238249397933e-13 4.099934735348773e-13 6.796459756895864e-13 7.140447313246931e-13 6.136105305749986e-13 8.373419818150195e-13 7.206871871221722e-13 6.835944702278997e-13 7.655896792988275e-13 9.700871949953371e-13 6.191616306493066e-13 1.0124116046034183e-12 1.0615679652578926e-12 1.077607162163982e-12 1.481486500043288e-12 1.387051582539407e-12 1.6174232474850996e-12 1.6835444384186439e-12 1.9143715389494354e-12 1.8462366841514846e-12 1.82023167930808e-12 1.757776859743908e-12 2.3859495616752893e-12 2.111717114480844e-12 2.317534647866487e-12 2.101859830238813e-12 2.7684337996355206e-12 2.5024787285721727e-12 2.454753289618164e-12 2.913597459081213e-12 3.2841097170654078e-12 3.5458522516024807e-12 2.282906029296374e-12 3.4860216767023283e-12 4.256236072408667e-12 4.680013280758347e-12 3.5049148455571073e-12 4.079730613614152e-12 3.708737403417207e-12 4.316991906572959e-12 4.038756607655351e-12 5.861265151112761e-12 7.362896362439388e-12 6.280058162967679e-12 5.865419205651421e-12 8.393088555420326e-12 8.246455361508535e-12 8.212768050358622e-12 8.214691287394412e-12 1.0140751057306626e-11
-1.98 2.2381106122737424e-14 2.5306691711061232e-14 2.2431455808519554e-14 3.14733413889392e-14 3.325385093728723e-14 3.2315571410868904e-14 3.456099087017656e-14 3.585966265128551e-14 3.295162480808978e-14 3.2177250043066944e-14 5.845793084817685e-14 4.2501746844802235e-14 5.204046227855452e-14 7.262176703070653e-14 5.030783839051869e-14 6.411519508928437e-14 5.880875755689874e-14 5.857568596153117e-14 7.20829928684477e-14 7.227974656222874e-14 7.649847042672719e-14 1.2167950365352018e-13 1.0210451838118887e-13 1.4726196201133517e-13 1.5093692775819427e-13 1.4464195219775537e-13 1.6535226172982832e-13 1.106193988007326e-13 1.50731680272352e-13 2.0299236041009663e-13 2.20096580296184e-13 1.7336483506109903e-13 1.821489344883597e-13 2.2637575269331957e-13 2.3983137332780874e-13 2.5636187248170926e-13 2.7300107152446213e-13 3.6520542565181863e-13 2.9765132048582196e-13 2.96270500152483e-13 3.301991015646694e-13 3.9644535014826913e-13 3.8801356506681113e-13 4.4864896801271865e-13 5.416907856794165e-13 4.336879550456988e-13 5.130199696854722e-13 5.391053614097149e-13 5.992545958103828e-13 6.930899799408069e-13 6.726447899321679e-13 5.46743968493066e-13 9.063282372910452e-13 9.520403146045214e-13 8.18281660880721e-13 1.1166370001885987e-12 9.612237954370924e-13 9.112846260042037e-13 1.0218364249137349e-12 1.2939772771517807e-12 8.256782609776574e-13 1.3497064432368387e-12 1.4153939942508326e-12 1.4366285534328162e-12 1.9755725300324203e-12 1.8499529706050455e-12 2.1555644679188173e-12 2.244509092544904e-12 2.554354205075313e-12 2.4613330289995686e-12 2.4259546634503825e-12 2.343214499599828e-12 3.180567281240799e-12 2.81535005066276e-12 3.088955848651036e-12 2.801401940833485e-12 3.691148958717321e-12 3.3393890026801433e-12 3.272209733232298e-12 3.881961380070815e-12 4.3799477255514645e-12 4.727442282527583e-12 3.043336737162369e-12 4.649176820281046e-12 5.672075459565933e-12 6.2407502882343245e-12 4.67477537764915e-12 5.4344454900930856e-12 4.942446516727177e-12 5.749222397068824e-12 5.389502085845217e-12 7.813650197925687e-12 9.810414509613918e-12 8.374385961846494e-12 7.817454277129879e-12 1.1187308368633162e-11 1.0994311112369959e-11 1.0943793057142485e-11 1.0947583111442586e-11 1.351019139035494e-11
-1.975 2.8010862751405112e-14 3.1685262245609744e-14 2.8048968165944475e-14 3.9369286884158846e-14 4.1600892235770845e-14 4.038887171112177e-14 4.324829772446534e-14 4.486211606239825e-14 4.1117607713120604e-14 4.014182030695698e-14 7.318324967839659e-14 5.3133699668612395e-14 6.50878748977885e-14 9.070212970712278e-14 6.277844541872702e-14 8.018555790573052e-14 7.336281400708935e-14 7.316454884876132e-14 9.001103543543912e-14 9.021707303229558e-14 9.564412519529141e-14 1.5239817874188296e-13 1.2772994292206177e-13 1.8425921770656221e-13 1.8885313538922005e-13 1.8080330911007349e-13 2.0688456160266568e-13 1.3813287222479004e-13 1.8837121194653024e-13 2.5382804945522455e-13 2.7515787397040187e-13 2.1664413939600097e-13 2.277999228698754e-13 2.8309267423356596e-13 2.9983856589672307e-13 3.207879236513555e-13 3.4153617515226e-13 4.565444725190629e-13 3.7201821919568853e-13 3.705007929165501e-13 4.1295142063399516e-13 4.955871393275256e-13 4.850005429839081e-13 5.606396468526711e-13 6.77182354640166e-13 5.422412507084509e-13 6.414714354986959e-13 6.739469979654568e-13 7.487231289398609e-13 8.666632951159918e-13 8.414055999307576e-13 6.835374653411968e-13 1.133077300411624e-12 1.1900262343034687e-12 1.0230199345767946e-12 1.3960225307797821e-12 1.2019141767224349e-12 1.1388874479639999e-12 1.278608263452946e-12 1.6181312012205397e-12 1.0322596013619558e-12 1.6869134337530492e-12 1.769205043530575e-12 1.795559446642052e-12 2.4697871583422135e-12 2.313129788946914e-12 2.693205757321853e-12 2.8053653339978234e-12 3.195266281105871e-12 3.07627143224641e-12 3.031167193112456e-12 2.9284081494263557e-12 3.974835600309799e-12 3.5188466025221364e-12 3.859831875183407e-12 3.5004051350189853e-12 4.613816064067397e-12 4.177674625746702e-12 4.0892688503837506e-12 4.848907685041627e-12 5.476353118769605e-12 5.908851953648107e-12 3.80349846074526e-12 5.81290592286534e-12 7.086461861566982e-12 7.801853585988506e-12 5.845413701527661e-12 6.786562702542407e-12 6.174887286122535e-12 7.178069481717064e-12 6.742494201854041e-12 9.765350242959526e-12 1.2254542336635677e-11 1.0469201299670036e-11 9.767937016738866e-12 1.3979789995882212e-11 1.3741685511743848e-11 1.367153589225835e-11 1.3677805632948996e-11 1.687422671370954e-11
-1.97 3.3654411419266484e-14 3.808459182287194e-14 3.367033988548776e-14 4.727627643857298e-14 4.996136495991971e-14 4.8459934990389435e-14 5.195442823345254e-14 5.387958457282808e-14 4.925482129935522e-14 4.8074493672096815e-14 8.795290295588744e-14 6.376825893746705e-14 7.815020633686153e-14 1.0875246075103607e-13 7.520651141916733e-14 9.627254633982763e-14 8.785761728166735e-14 8.77313882947313e-14 1.0790199574238364e-13 1.0810135543416718e-13 1.1479819482860976e-13 1.8323637350024073e-13 1.5339508544116636e-13 2.2132917947874858e-13 2.268421332968388e-13 2.169650135675454e-13 2.484945552516578e-13 1.655897951383985e-13 2.2599338826314686e-13 3.0469877807739703e-13 3.30234027084692e-13 2.5989868195875624e-13 2.734964131551641e-13 3.3985878912058166e-13 3.598654981604264e-13 3.853482080406919e-13 4.1018521307873447e-13 5.47898595568028e-13 4.4636674534092457e-13 4.4479615277100026e-13 4.957847571745895e-13 5.947411091636651e-13 5.819809555611683e-13 6.725617004273398e-13 8.127014726172826e-13 6.508470691317393e-13 7.700014906686699e-13 8.088147530025328e-13 8.980536157401028e-13 1.0403569383671818e-12 1.0104062549355736e-12 8.203739640792809e-13 1.3598931650513437e-12 1.428002490421558e-12 1.227825351663242e-12 1.6754985735885973e-12 1.442758330978216e-12 1.3664029361073041e-12 1.5359051949164837e-12 1.9425489672016415e-12 1.23890565180222e-12 2.0240325761520805e-12 2.1230011130971517e-12 2.1543998417917233e-12 2.9641303849727133e-12 2.7765820375650523e-12 3.230347115694254e-12 3.366113162777462e-12 3.837107767041151e-12 3.691051893892073e-12 3.635869268294356e-12 3.513357809223541e-12 4.7687545188823726e-12 4.22220677005902e-12 4.630162727463669e-12 4.198869412795388e-12 5.5364351156858306e-12 5.017335597771914e-12 4.905930641072621e-12 5.814436373993741e-12 6.573325896719919e-12 7.09008126496414e-12 4.563391200045113e-12 6.977208984455319e-12 8.499395278411952e-12 9.363323174021011e-12 7.016829817192722e-12 8.13608225096223e-12 7.4060597116034e-12 8.603533160517799e-12 8.097732955681944e-12 1.1716365286214427e-11 1.4695279843504886e-11 1.2564504176438454e-11 1.171686742447858e-11 1.6770533437167747e-11 1.6488578559630484e-11 1.6395996555706503e-11 1.6405358851913824e-11 2.0232857027370643e-11
-1.965 3.931175212632103e-14 4.45046804428472e-14 3.9295570967148906e-14 5.519431005218082e-14 5.833526910973306e-14 5.652876124867115e-14 6.06793823971373e-14 6.291206818257425e-14 5.73632655667929e-14 5.597527013848569e-14 1.0276689068064809e-13 7.440542465136523e-14 9.122745659577225e-14 1.2677276016244477e-13 8.759203639183895e-14 1.1237616039157425e-13 1.0229316738063112e-13 1.022762042994397e-13 1.2575587378927918e-13 1.2593259376784202e-13 1.339606793266801e-13 2.1419408792859046e-13 1.790999459385004e-13 2.5847184732789135e-13 2.649039214810472e-13 2.531270655701676e-13 2.901822426768007e-13 1.929901675415559e-13 2.6359820922219856e-13 3.5560454627660916e-13 3.8532503963904887e-13 3.03128462749361e-13 3.1923840534422173e-13 3.9667409735436213e-13 4.1991217011891375e-13 4.5004272564971294e-13 4.789481853038794e-13 6.392677947987063e-13 5.206968989215239e-13 5.191565797158269e-13 5.786991111864447e-13 6.939072596566774e-13 6.789548027985834e-13 7.844151287367147e-13 9.482481396107527e-13 7.595054103155559e-13 8.986101351953825e-13 9.437086265209293e-13 1.0472460562110924e-12 1.21417090969436e-12 1.1796467549466042e-12 9.57253464707307e-13 1.5867758312101851e-12 1.6659690829587674e-12 1.4326979121400378e-12 1.9550651286150177e-12 1.683756258204417e-12 1.5938310904341014e-12 1.7937272193043226e-12 2.26723057509506e-12 1.4456164122984329e-12 2.361063870433903e-12 2.4767822029505326e-12 2.5131497388817954e-12 3.45860220992387e-12 3.2403097164594206e-12 3.76698854303597e-12 3.926752578883755e-12 4.479878662881102e-12 4.3056744139364956e-12 4.2400608889960326e-12 4.098063478991342e-12 5.562324036958448e-12 4.925430553273354e-12 5.399948405491749e-12 4.896794774162624e-12 6.4590061135725274e-12 5.858371918755705e-12 5.722195105298814e-12 6.778547446927071e-12 7.670866059402307e-12 8.271130216475589e-12 5.3230149550618635e-12 8.14208600505087e-12 9.910875710100702e-12 1.0925159052331716e-11 8.189023724644224e-12 9.483004135352426e-12 8.635963793169656e-12 1.0025613433470895e-11 9.455218347328835e-12 1.3666695327690273e-11 1.713262703022138e-11 1.4660294592151568e-11 1.3664245500348845e-11 1.9559538692489494e-11 1.9234990256029615e-11 1.9117175047486683e-11 1.9130242768336903e-11 2.358608233133796e-11
-1.96 4.498288487256927e-14 5.094552810553609e-14 4.49246614109284e-14 6.312338772498313e-14 6.672260468521165e-14 6.459535048596754e-14 6.942316021552044e-14 7.195956689163748e-14 6.544294051543439e-14 6.384414970612428e-14 1.1762521285267986e-13 8.504519681030788e-14 1.0431962567452196e-13 1.4476302794135032e-13 9.993502033674253e-14 1.2849640006097196e-13 1.166694643039822e-13 1.167989968628879e-13 1.4357266957612772e-13 1.4371078803332177e-13 1.5313157868950478e-13 2.452713220269352e-13 2.0484452441406618e-13 2.9568722125399364e-13 3.0303849994184874e-13 2.892894651179438e-13 3.319476238780985e-13 2.203339894342644e-13 3.011856748236887e-13 4.065453540528659e-13 4.4043091163347776e-13 3.4633348176781965e-13 3.650258994370521e-13 4.5353859893491247e-13 4.799785817721891e-13 5.148714764784264e-13 5.478250918277012e-13 7.306520702111062e-13 5.950086799374922e-13 5.935820737510372e-13 6.616944826695681e-13 7.93085590806571e-13 7.759220846961614e-13 8.961999317808057e-13 1.0838223556205901e-12 8.682162742599099e-13 1.027297369078846e-12 1.0786286185206592e-12 1.1963004503528458e-12 1.388105209097541e-12 1.3491270999638626e-12 1.0941759672252866e-12 1.8137252988881666e-12 1.90392601191512e-12 1.637637616007205e-12 2.2347221958590697e-12 1.924907958401059e-12 1.8211719109444096e-12 2.05207433661649e-12 2.5921760249008257e-12 1.6523918828506107e-12 2.6980073165985473e-12 2.8305483130907517e-12 2.8718091379123047e-12 3.953202633195732e-12 3.704312825630058e-12 4.30313003934705e-12 4.487283582316763e-12 5.123578968625786e-12 4.920138992379741e-12 4.843742055217535e-12 4.6825251587297934e-12 6.355544154538088e-12 5.628517952165203e-12 6.169188909267722e-12 5.59418121912075e-12 7.38152905772759e-12 6.700783588698154e-12 6.5380622430624106e-12 7.741240903841709e-12 8.768973606816861e-12 9.451998808182567e-12 6.0823697257955784e-12 9.307536984652098e-12 1.1320903156633354e-11 1.2487361220920754e-11 9.361995423882291e-12 1.0827328355713124e-11 9.864599530821407e-12 1.1444310300576485e-11 1.0814950376794798e-11 1.561634036738716e-11 1.9566583896785297e-11 1.6756572546809577e-11 1.561007124434983e-11 2.2346805761847752e-11 2.1980920600941473e-11 2.1835071367599116e-11 2.1852457382218445e-11 2.6933902625611853e-11
-1.955 5.0667809658010676e-14 5.74071348109381e-14 5.055761121682573e-14 7.106350945697913e-14 7.51233716863547e-14 7.265970270227804e-14 7.818576168860117e-14 8.102208070001694e-14 7.349384614527898e-14 7.168113237501206e-14 1.3252786947198138e-13 9.568757541429404e-14 1.1742671357310953e-13 1.6272326408775102e-13 1.1223546325387717e-13 1.4463326534801918e-13 1.3098650805171931e-13 1.3129976598507456e-13 1.6135238310292744e-13 1.614359382306047e-13 1.7231089291708154e-13 2.76468075795272e-13 2.306288208678616e-13 3.3297530125705197e-13 3.4124586867924003e-13 3.2545221221087034e-13 3.73790698855547e-13 2.476212608165216e-13 3.3875578506761407e-13 4.575212014061632e-13 4.95551643067974e-13 3.895137390141276e-13 4.108588954336518e-13 5.104522938622274e-13 5.400647331202483e-13 5.798344605268239e-13 6.168159326501936e-13 8.220514218052202e-13 6.693020883888228e-13 6.680726348766233e-13 7.44770871623953e-13 8.922761026133372e-13 8.72882801253895e-13 1.0079161095596015e-12 1.219424120646781e-12 9.76979660964791e-13 1.1560631923190469e-12 1.2135747290017107e-12 1.3452167981653475e-12 1.5621598365767117e-12 1.5188472899873351e-12 1.231141471633208e-12 2.040741568085268e-12 2.141873277290589e-12 1.8426444632647237e-12 2.5144697753207253e-12 2.1662134315681213e-12 2.0484253976382097e-12 2.3109465468529582e-12 2.9173853166189055e-12 1.859232063458735e-12 3.0348629146459815e-12 3.184299443517772e-12 3.230378038883214e-12 4.447931654788258e-12 4.168591365076927e-12 4.838771604627449e-12 5.047706173076434e-12 5.7682086842751315e-12 5.534445629221745e-12 5.44691276695881e-12 5.266742848438866e-12 7.148414871621232e-12 6.331468966734506e-12 6.937884238791518e-12 6.2910287476697145e-12 8.30400394815091e-12 7.54457060759918e-12 7.353532054363333e-12 8.702516744737551e-12 9.8676485389635e-12 1.0632687040084964e-11 6.841455512246191e-12 1.0473561923258915e-11 1.2729477618009803e-11 1.4049929679787985e-11 1.0535744914906797e-11 1.21690549120442e-11 1.1091966924558556e-11 1.2859623761834467e-11 1.2176929044079732e-11 1.7565300405304976e-11 2.1997150443196465e-11 1.8853338040412296e-11 1.7554344656481373e-11 2.51323346452422e-11 2.4726369594365804e-11 2.4549685516043618e-11 2.457200269355821e-11 3.027631791019195e-11
-1.95 5.6366526482645755e-14 6.388950055905379e-14 5.619442038484135e-14 7.901467524816961e-14 8.353757011316305e-14 8.072181789760328e-14 8.696718681638028e-14 9.009960960771355e-14 8.15159824563274e-14 7.948621814514961e-14 1.4747486053855406e-13 1.0633256046332475e-13 1.3054872029153584e-13 1.8065346860164881e-13 1.2449336514324404e-13 1.6078675625271755e-13 1.452442986238436e-13 1.45778511666001e-13 1.7909501436968013e-13 1.7910804435969256e-13 1.914986220094125e-13 3.077843492336035e-13 2.564528352998886e-13 3.7033608733706993e-13 3.795260276932243e-13 3.6161530684895095e-13 4.157114676091504e-13 2.748519816883301e-13 3.763085399539775e-13 5.08532088336504e-13 5.506872339425421e-13 4.3266923448828883e-13 4.567373933340241e-13 5.674151821363122e-13 6.001706241630955e-13 6.449316777949129e-13 6.859207077713629e-13 9.134658495810552e-13 7.435771242755224e-13 7.426282630925922e-13 8.279282780496059e-13 9.91478795076986e-13 9.698369524717913e-13 1.1195636620731132e-12 1.3550534346893375e-12 1.08579557043021e-12 1.2849076049159993e-12 1.3485469579640947e-12 1.4939950996486097e-12 1.7363347921318854e-12 1.6888073250170352e-12 1.368149977931083e-12 2.2678246388015107e-12 2.379810879085202e-12 2.047718453912611e-12 2.7943078670000144e-12 2.4076726777056253e-12 2.2755915505155206e-12 2.570343850013754e-12 3.2428584502493316e-12 2.0661369541228263e-12 3.3716306645762357e-12 3.538035594231625e-12 3.5888564417945554e-12 4.942789274701486e-12 4.633145334800064e-12 5.373913238877208e-12 5.608020351162814e-12 6.41376780982921e-12 6.1485943244625715e-12 6.049573024219912e-12 5.850716548118597e-12 7.940936188207939e-12 7.034283596981318e-12 7.706034394063205e-12 6.987337359809571e-12 9.226430784842592e-12 8.389732975458877e-12 8.168604539201663e-12 9.662374969614704e-12 1.0966890855842308e-11 1.1813194912182868e-11 7.600272314413763e-12 1.1640160820871399e-11 1.413659909423015e-11 1.5612864428933544e-11 1.1710272197717868e-11 1.3508183804345793e-11 1.2318065974381206e-11 1.427155381724493e-11 1.3541154349183747e-11 1.9513575441443867e-11 2.4424326669455126e-11 2.0950591072959894e-11 1.949706573674362e-11 2.7916125342673144e-11 2.747133723630289e-11 2.7261017492820357e-11 2.7288878702356443e-11 3.3613328185078576e-11
