step tcv left right
0 0.009990515632650576 -0.20467153544507935 0.2048890846105052
1 0.011024908234360946 -0.2074814968050265 0.20744390591671336
2 0.011103210558296018 -0.20984231731048428 0.21105539012036523
3 0.011535508926365566 -0.21248169156697416 0.2134396815158961
4 0.011713864246453525 -0.21506376858243995 0.21654256216490816
5 0.01209605445531509 -0.21761774796168137 0.22000441163410667
6 0.01234951216621078 -0.22073867412247256 0.2220401453914759
7 0.012742278599787838 -0.22259460798624653 0.22546542043792633
8 0.012701269352663672 -0.225203592992541 0.227445753724471
9 0.013267364064580508 -0.22754307439656882 0.23161006870186135
10 0.013526211042485359 -0.23068403271676344 0.23528965707518915
11 0.013987542877597266 -0.23257876113299852 0.2388127822517509
12 0.014202269752766786 -0.23562945772823346 0.24159127691726218
13 0.014655349584634318 -0.23784401833264335 0.24516975906679633
14 0.015045532617353953 -0.24238060052584648 0.24704369849298696
15 0.015230939215137887 -0.2447476277626952 0.24933966495916837
16 0.01547673022805579 -0.24782540612634407 0.25156788726829804
17 0.015966472636833717 -0.25187473436943936 0.2539853874189377
18 0.016371879112289465 -0.2538880488893264 0.2569122595611141
19 0.01698445490491613 -0.2561350908816054 0.26184321229010377
20 0.017172729023563305 -0.2591382229040791 0.26562527953922166
21 0.017630260587927236 -0.2628888261516213 0.26780347932193393
22 0.018108693028950233 -0.26621702138250947 0.27129377585216496
23 0.018305528920880585 -0.26815829383149437 0.2742162793912989
24 0.018814475966095548 -0.27281116179205905 0.27625364570322886
25 0.019166681416831036 -0.2769026038702248 0.2792244715016998
26 0.019662253155510324 -0.2790530654939639 0.28257186006706764
27 0.02018868904590425 -0.28244137004428727 0.28787041774531125
28 0.020689695621254202 -0.2860911256468227 0.29119799970971216
29 0.0212519011050756 -0.28814139378606135 0.2952695518672915
30 0.021594256196364705 -0.29289726192383997 0.29822879296690313
31 0.022182353566273447 -0.297466216855205 0.30213316560919723
32 0.022810158233063486 -0.30084028743334 0.30729644251335575
33 0.02350893132356085 -0.302857184922164 0.3111669753231078
34 0.023967901692218477 -0.307183498547522 0.3159792489213156
35 0.024518508447906467 -0.31001195958516287 0.31809631913269165
36 0.025008567074969613 -0.31266079800732793 0.3230838971433691
37 0.02560349124957449 -0.31694402627735285 0.328111939041359
38 0.02611772299465256 -0.32007303894768263 0.3313767408554856
39 0.02694153036576695 -0.322745282556273 0.33391817182599515
40 0.027139780978946194 -0.32789585213778283 0.33639330233073383
41 0.027809023157376156 -0.33177119988559334 0.3387585702049675
42 0.028219311352058855 -0.3337272638137675 0.34233535903477014
43 0.028727244463157303 -0.33675939244930964 0.3458728888501126
44 0.029486262521104728 -0.3391260410778283 0.349833477524101
45 0.029889810510796026 -0.34293243174220733 0.3519554675361633
46 0.030279028276245255 -0.347519755772555 0.3565900279987048
47 0.0312855582911349 -0.352209344176956 0.360825854483353
48 0.031805314521041114 -0.35591243919696175 0.3633438211435146
49 0.03260697129130274 -0.35803352608552436 0.36677560371051415
50 0.0327164460239273 -0.3628803802155731 0.371713148620035
51 0.03387283211200056 -0.3684556206924165 0.3746835743256295
52 0.03478210229895396 -0.3747040594544686 0.37675165828882035
53 0.03544843375190491 -0.3776517726936571 0.3796714348730922
54 0.03588431298824234 -0.38259321307547794 0.3817966162508899
55 0.03679300761368678 -0.38649566729891077 0.38640294560961713
56 0.03729125445829932 -0.38871259737694297 0.38962217713457936
57 0.03815688390574361 -0.39511717086377657 0.3918830706509427
58 0.03868229371911791 -0.3984450663168736 0.3970809750639431
59 0.03947648718287664 -0.40352122445902183 0.4017913738728413
60 0.04046216519305442 -0.41004439877094523 0.4069198047170628
61 0.04184093100849833 -0.4124575805058331 0.4128889245602902
62 0.04258705413239406 -0.4163483331470241 0.4175852403728529
63 0.043031982655474345 -0.4184462761575673 0.42298501234698516
64 0.04391165019300867 -0.4237070176773593 0.42716522951772223
65 0.04516199345204461 -0.4305113191746215 0.432137650347288
66 0.04596577663937511 -0.43262793374412395 0.4369702432206745
67 0.04704172575077901 -0.4373013117024241 0.4411575208077325
68 0.04724943962137104 -0.44174127211634373 0.4444803348522695
69 0.04831535781606541 -0.4445410856361978 0.45024047802638334
70 0.04982986405679505 -0.44801957361362793 0.45260392390265275
71 0.050239496630827746 -0.4527122153670482 0.4570477611812792
72 0.051254271610948074 -0.4577085291984633 0.46131440621844094
73 0.052063218682030496 -0.46232260207247355 0.46416521983954195
74 0.05312569685072644 -0.4677044026599071 0.4681483933139632
75 0.053845844491154565 -0.4731717049964663 0.4732505491917255
76 0.05494205768102581 -0.47975919808569145 0.47787002341727636
77 0.05629967340296742 -0.4824056852990724 0.4850574842932653
78 0.05738619742046775 -0.4862627263636807 0.49165027936447214
79 0.05926904871850212 -0.48864721445346576 0.4982104057657909
80 0.05951875408388947 -0.4943739335915942 0.5044356097155243
81 0.061167492006829687 -0.49791512433411605 0.510511973312538
82 0.06196950385031969 -0.503359068514853 0.5141402729816608
83 0.06312537008574777 -0.509368478162668 0.5203596600651614
84 0.06461117606343504 -0.5171403408306424 0.5226605489798932
85 0.0661912199557889 -0.5230109070335299 0.5284463000497465
86 0.0671381495337863 -0.5283310234197154 0.5370004582511119
87 0.06894232390494485 -0.5356438482074526 0.542090774311017
88 0.07020132209359607 -0.5434400538409883 0.5459140936046613
89 0.07153308103220529 -0.5525686547343924 0.5482850799038658
90 0.073323247967773 -0.5587505160096954 0.5547911046426708
91 0.07484756298352352 -0.5670662657830047 0.5585573627916333
92 0.07643043916269732 -0.5725647784887378 0.5650663028145863
93 0.07769338542260552 -0.577461295652219 0.5718235321745855
94 0.0786949197137905 -0.5825795813582935 0.5773208419598747
95 0.0805677516582803 -0.5877713469513184 0.5816859888944143
96 0.08181788020788133 -0.5934814916617658 0.5848497458772365
97 0.08268672841083675 -0.6016800590133726 0.5881960022963774
98 0.08448423902233868 -0.6083897272894397 0.5931647844248937
99 0.08580900333388813 -0.6177432541756931 0.5990014784554657
