x cod fit noise
-0.1807999999999998 0.0092977517177208 0.009455045685172081 -0.0001572939674512816
-0.1803999999999999 0.0090666495398375 0.00958347413688898 -0.0005168245970514802
-0.1799999999999999 0.0087187455618615 0.009709295351058245 -0.0009905497891967447
-0.1795999999999999 0.0088431653872143 0.009832620620727539 -0.0009894552335132385
-0.1791999999999998 0.009478768879025 0.009953549597412348 -0.00047478071838734717
-0.1787999999999998 0.0100390512765012 0.010072181932628155 -3.313065612695412e-05
-0.1783999999999999 0.0110764030986528 0.010188613086938858 0.0008877900117139417
-0.1779999999999999 0.0115878019408365 0.01030293619260192 0.0012848657482345816
-0.1775999999999999 0.0100018546923217 0.010415234137326479 -0.00041337944500477973
-0.1771999999999998 0.0084600540419175 0.010525598656386137 -0.0020655446144686365
-0.1767999999999998 0.0099783854378331 0.010634104255586863 -0.0006557188177537619
-0.1763999999999999 0.0115155316641308 0.010740828700363636 0.0007747029637671637
-0.1759999999999999 0.0120089255085616 0.0108458511531353 0.0011630743554262996
-0.1755999999999999 0.011682994980152 0.0109492396004498 0.0007337553797021994
-0.1752 0.0116133480732321 0.01105106482282281 0.0005622832504092908
-0.1747999999999998 0.0110638122436264 0.01115139527246356 -8.758302883716054e-05
-0.1743999999999999 0.010962296798117 0.01125028170645237 -0.00028798490833537027
-0.1739999999999999 0.0110894746078081 0.011347794439643621 -0.00025831983183552225
-0.1735999999999999 0.0114824459511462 0.011443991679698229 3.8454271447972005e-05
-0.1732 0.0115639447015384 0.01153892232105136 2.5022380487040724e-05
-0.1727999999999998 0.0108565646024443 0.01163264038041234 -0.00077607577796804
-0.1723999999999999 0.0104218078167901 0.011725198477506638 -0.0013033906607165368
-0.1719999999999999 0.0106304500152713 0.011816645972430706 -0.0011861959571594066
-0.1715999999999999 0.011577889214367 0.011907023377716541 -0.0003291341633495405
-0.1712 0.0129204145954666 0.011996375862509012 0.0009240387329575873
-0.1707999999999998 0.0129028033161101 0.012084745801985264 0.000818057514124837
-0.1703999999999998 0.0119041531297179 0.012172178365290165 -0.0002680252355722647
-0.1699999999999999 0.0116228825749608 0.01225870056077838 -0.0006358179858175789
-0.1695999999999999 0.0120921390536202 0.012344359885901213 -0.0002522208322810124
-0.1692 0.0127825340135054 0.012429178226739168 0.00035335578676623167
-0.1687999999999998 0.013344053725715 0.012513199355453253 0.0008308543702617473
-0.1683999999999998 0.0137542473692655 0.012596447952091694 0.001157799417173807
-0.1679999999999999 0.0135901605295822 0.012678954284638166 0.0009112062449440333
-0.1675999999999999 0.0125879420221762 0.012760751880705357 -0.00017280985852915695
-0.1672 0.0121780217992335 0.012841857504099607 -0.000663835704866108
-0.1667999999999998 0.0119735718749488 0.012922304216772318 -0.0009487323418235181
-0.1663999999999998 0.011859243718816 0.013002112042158842 -0.001142868323342842
-0.1659999999999999 0.0124238988328931 0.013081300538033247 -0.0006574017051401478
-0.1655999999999999 0.0131793216977937 0.01315989950671792 1.942219107578004e-05
-0.1652 0.014293919593906 0.013237922918051481 0.0010559966758545182
-0.1647999999999998 0.0145973401986089 0.013315388932824135 0.0012819512657847656
-0.1643999999999998 0.0135788901238492 0.013392323162406683 0.00018656696144251673
-0.1639999999999999 0.0127120067896032 0.013468727935105562 -0.000756721145502362
-0.1635999999999999 0.0132380719857884 0.013544633984565735 -0.0003065619987773355
-0.1632 0.0137854864727225 0.013620052952319384 0.00016543352040311599
-0.1627999999999998 0.0134496971019063 0.013694994151592255 -0.0002452970496859552
-0.1623999999999998 0.0137515661519038 0.013769471552222967 -1.7905400319167056e-05
-0.1619999999999999 0.0145088272926976 0.013843501452356577 0.0006653258403410238
-0.1615999999999999 0.0147310948538972 0.013917090836912394 0.000814004016984806
-0.1612 0.0143506456155214 0.013990259263664484 0.00036038635185691587
-0.1607999999999998 0.0142365860963296 0.014063005801290274 0.00017358029503932587
-0.1603999999999998 0.0139840417397248 0.014135347679257393 -0.00015130593953259323
-0.1599999999999999 0.0134636074726365 0.014207289088517427 -0.0007436816158809274
-0.1595999999999999 0.0134926325586916 0.014278840273618698 -0.0007862077149270973
-0.1592 0.0137702329310527 0.014350010082125664 -0.0005797771510729632
-0.1587999999999998 0.0145786838221219 0.01442080456763506 0.00015787925448684098
-0.1583999999999998 0.0151748142281157 0.014491232112050056 0.0006835821160656435
-0.1579999999999999 0.0151372504885566 0.014561292249709368 0.0005759582388472316
-0.1575999999999999 0.0146266464311992 0.014631000347435474 -4.353916236274694e-06
-0.1572 0.0145304449483704 0.01470035407692194 -0.00016990912855154028
-0.1567999999999998 0.0146533604216719 0.01476936275139451 -0.00011600232972261079
-0.1563999999999998 0.0148997476735639 0.014838029630482197 6.171804308170367e-05
-0.1559999999999999 0.0151999896625855 0.014906354714185 0.0002936349484004997
-0.1555999999999999 0.0154456045347288 0.014974346850067377 0.0004712576846614223
-0.1552 0.0153640440505802 0.015042006969451904 0.00032203708112829577
-0.1547999999999998 0.0149412840524876 0.01510934391990304 -0.00016805986741543974
-0.1543999999999998 0.014898188139685 0.015176347456872463 -0.00027815931718746384
-0.1539999999999999 0.0153390984842988 0.01524303201586008 9.606646843871892e-05
-0.1535999999999999 0.0153785224607068 0.015309395268559456 6.91271921473436e-05
-0.1532 0.0152159689712156 0.0153754404745996 -0.00015947150338399899
-0.1527999999999998 0.0156014389549801 0.015441168565303087 0.00016027038967701343
-0.1523999999999998 0.0156325798038359 0.015506579540669918 0.00012600026316598317
-0.1519999999999999 0.0149023534526773 0.015571676194667816 -0.0006693227419905159
-0.1515999999999999 0.0148492948510691 0.015636462718248367 -0.0007871678671792677
-0.1512 0.0153051245781902 0.015700938180088997 -0.0003958136018987965
-0.1507999999999998 0.0159969326720414 0.015765102114528418 0.00023183055751298254
-0.1503999999999998 0.0164242321305399 0.015828955452889204 0.0005952766776506947
-0.1499999999999999 0.0166896301613636 0.015892500523477793 0.0007971296378858073
-0.1495999999999999 0.016267565808435 0.015955737326294184 0.00031182848214081696
-0.1492 0.0155871525649356 0.016018662601709366 -0.00043151003677376586
-0.1487999999999998 0.0153972241223568 0.01608128286898136 -0.0006840587466245621
-0.1483999999999998 0.015916638594025 0.016143595799803734 -0.00022695720577873418
-0.1479999999999999 0.0163973569651355 0.01620560511946678 0.0001917518456687195
-0.1475999999999999 0.0164077959807813 0.016267299186438322 0.00014049679434297718
-0.1472 0.0165573937102803 0.01632869243621826 0.00022870127406203825
-0.1467999999999998 0.0168610513864998 0.01638977462425828 0.00047127676224151954
-0.1463999999999998 0.0171492390572954 0.016450554132461548 0.0006986849248338534
-0.1459999999999999 0.0173537582262352 0.016511026304215193 0.0008427319220200083
-0.1455999999999999 0.0171552566063067 0.01657119207084179 0.0005840645354649107
-0.1452 0.0167602041956518 0.016631052363663912 0.00012915183198788927
-0.1447999999999998 0.0163738340359578 0.01669060718268156 -0.000316773146723761
-0.1443999999999998 0.0162620918186371 0.016749850008636713 -0.0004877581899996146
-0.1439999999999999 0.0162236099963098 0.016808790154755116 -0.000585180158445317
-0.1435999999999999 0.0161242811458641 0.016867424827069044 -0.0007431436812049448
-0.1432 0.016317365085108 0.0169257503002882 -0.0006083852151801995
-0.1427999999999998 0.0168553537033002 0.016983775421977043 -0.00012842171867684382
-0.1423999999999998 0.01742689387869 0.01704148994758725 0.0003854039311027499
-0.1419999999999999 0.0174790155834625 0.017098897136747837 0.000380118446714664
-0.1415999999999999 0.0173668286706777 0.017155999317765236 0.0002108293529124658
-0.1412 0.0173688927471919 0.017212795559316874 0.00015609718787502544
-0.1407999999999998 0.0174381417204419 0.017269285395741463 0.00016885632470043863
-0.1403999999999998 0.0171893678253521 0.01732547441497445 -0.00013610658962235136
-0.1399999999999999 0.0171504729322962 0.01738135376945138 -0.00023088083715518126
-0.1395999999999999 0.0172886390053652 0.017436932772397995 -0.00014829376703279565
-0.1392 0.0174585251116619 0.017492204438894987 -3.3679327233086115e-05
-0.1387999999999998 0.0175496744519897 0.017547172494232655 2.5019577570457863e-06
-0.1383999999999998 0.017701714182533 0.01760184019804001 9.987398449299092e-05
-0.1379999999999999 0.0176645648051999 0.017656204290688038 8.360514511862593e-06
-0.1375999999999999 0.017389560427489 0.01771026337519288 -0.00032070294770387975
-0.1372 0.0173679711756038 0.017764020711183548 -0.0003960495355797497
-0.1367999999999998 0.0177520307452352 0.01781747955828905 -6.544881305385261e-05
-0.1363999999999998 0.0182795132410535 0.017870638519525528 0.00040887472152797283
-0.1359999999999999 0.0184559003577386 0.017923496663570404 0.0005324036941681959
-0.1355999999999999 0.0187564206552518 0.017976056784391403 0.0007803638708603969
-0.1352 0.0187290275728368 0.018028320278972387 0.0007007072938644138
-0.1347999999999998 0.0182879233724337 0.01808028807863593 0.00020763529379776852
-0.1343999999999998 0.0179157298717835 0.018131956458091736 -0.00021622658630823452
-0.1339999999999999 0.0176741881658273 0.0181833328679204 -0.0005091447020930985
-0.1335999999999999 0.0176950130121614 0.018234414979815483 -0.0005394019676540837
-0.1331999999999999 0.0179086371937799 0.01828520791605115 -0.00037657072227124944
-0.1327999999999998 0.0181654004590048 0.0183357079513371 -0.00017030749233229794
-0.1323999999999998 0.0183084030723888 0.018385919742286205 -7.75166698974046e-05
-0.1319999999999999 0.0184441300261884 0.018435838166624308 8.291859564094062e-06
-0.1315999999999999 0.0186359240222243 0.01848547114059329 0.0001504528816310101
-0.1311999999999999 0.0187537510712009 0.018534822389483452 0.00021892868171744656
-0.1307999999999998 0.0186518311691492 0.018583888188004494 6.794298114470507e-05
-0.1303999999999998 0.0184426873629561 0.01863267133012414 -0.0001899839671680413
-0.1299999999999999 0.0184984801362208 0.018681172281503677 -0.00018269214528287767
-0.1295999999999999 0.0186849150519782 0.01872939709573984 -4.448204376164208e-05
-0.1291999999999999 0.0190547803282155 0.018777342978864908 0.00027743734935059203
-0.1287999999999998 0.0194176076228134 0.018825013656169176 0.0005925939666442254
-0.1283999999999998 0.0190350460711407 0.01887241005897522 0.00016263601216548115
-0.1279999999999999 0.0186649689843989 0.018919531255960464 -0.00025456227156156475
-0.1275999999999999 0.0184896529984514 0.018966385629028082 -0.0004767326305766817
-0.1271999999999999 0.0186043998449237 0.0190129685215652 -0.0004085686766414978
-0.1267999999999998 0.0187618791350404 0.019059290643781424 -0.00029741150874102243
-0.1263999999999998 0.0188173470942355 0.01910534268245101 -0.00028799558821551025
-0.1259999999999999 0.0189185249386166 0.019151134882122278 -0.00023260994350567804
-0.1255999999999999 0.019164000502027 0.019196664914488792 -3.266441246179211e-05
-0.1251999999999999 0.0192419913088235 0.019241938367486 5.294133750138874e-08
-0.1247999999999998 0.0193650756232007 0.019286954775452614 7.81208477480845e-05
-0.1243999999999998 0.0194461372418157 0.01933171460404992 0.0001144226377657806
-0.1239999999999998 0.0195366539547959 0.01937622530385852 0.00016042865093738104
-0.1235999999999999 0.0196112505923144 0.019420483149588108 0.00019076744272629106
-0.1231999999999999 0.0195146302475554 0.019464495591819286 5.0134655736115e-05
-0.1228 0.0194506170345615 0.019508260302245617 -5.764326768411751e-05
-0.1223999999999998 0.019423439409795 0.019551783334463835 -0.00012834392466883407
-0.1219999999999998 0.0195924436136189 0.019595064222812653 -2.6206091937527876e-06
-0.1215999999999999 0.0198738152382079 0.01963810669258237 0.000235708545625532
-0.1211999999999999 0.0198003307862785 0.019680913537740707 0.00011941724853779118
-0.1208 0.0194361134981067 0.019723484758287668 -0.0002873712601809686
-0.1203999999999998 0.0193664673058107 0.01976582547649741 -0.00039935817068671026
-0.1199999999999998 0.0196622175835493 0.019807934295386076 -0.00014571671183677762
-0.1195999999999999 0.0197489116775127 0.019849817268550396 -0.00010090559103769631
-0.1191999999999999 0.0198983209566211 0.019891471602022648 6.849354598451041e-06
-0.1188 0.0200576695979398 0.019932910334318876 0.0001247592636209223
-0.1183999999999998 0.0200821766717514 0.019974122755229473 0.00010805391652192811
-0.1179999999999998 0.0199737452663249 0.020015118177980185 -4.137291165528384e-05
-0.1175999999999999 0.0200317945117185 0.020055897999554873 -2.4103487836373005e-05
-0.1171999999999999 0.0200832415139334 0.020096463849768043 -1.322233583464158e-05
-0.1168 0.0202315691244713 0.02013682178221643 9.474734225486947e-05
-0.1163999999999998 0.020140866436776 0.020176969235762954 -3.610279898695265e-05
-0.1159999999999998 0.0200247908239085 0.02021690900437534 -0.00019211818046683746
-0.1155999999999999 0.0200999737526331 0.02025664341636002 -0.0001566696637269223
-0.1151999999999999 0.0202635288106329 0.020296178059652448 -3.2649249019547216e-05
-0.1148 0.0204328718845773 0.020335511537268758 9.736034730854076e-05
-0.1143999999999998 0.0203709596862141 0.020374651066958904 -3.6913807448038516e-06
-0.1139999999999998 0.0203683313700366 0.020413593389093876 -4.5262019057277364e-05
-0.1135999999999999 0.0204618076066261 0.02045234222896397 9.465377662127433e-06
-0.1131999999999999 0.0204040371211911 0.0204909008461982 -8.686372500710249e-05
-0.1128 0.020145209833187 0.020529270404949784 -0.000384060571762785
-0.1123999999999998 0.0200519043807065 0.020567454397678375 -0.0005155500169718753
-0.1119999999999998 0.020145472039235 0.02060545585118234 -0.0004599838119473433
-0.1115999999999999 0.0206434479960471 0.020643274066969752 1.7392907734892216e-07
-0.1111999999999999 0.020994193836684 0.02068091300316155 0.00031328083352245156
-0.1108 0.0213126580000416 0.020718374755233526 0.0005942832448080741
-0.1103999999999998 0.0213727073540344 0.020755661418661475 0.000617045935372925
-0.1099999999999998 0.0210670398024577 0.020792774856090546 0.00027426494636715454
-0.1095999999999999 0.020737339554909 0.02082971902564168 -9.23794707326786e-05
-0.1091999999999999 0.020617572679116 0.02086649206466973 -0.00024891938555372806
-0.1088 0.0205278148189007 0.020903097232803702 -0.00037528241390300324
-0.1083999999999998 0.0207663409925466 0.020939540583640337 -0.00017319959109373534
-0.1079999999999998 0.0209641150186775 0.02097581559792161 -1.1700579244110915e-05
-0.1075999999999999 0.021120574404797 0.021011933218687773 0.00010864118610922832
-0.1071999999999999 0.0212649449998076 0.021047890651971102 0.00021705434783649696
-0.1068 0.021241266392612 0.021083692088723183 0.0001575743038888175
-0.1063999999999998 0.0212329330845883 0.02111933659762144 0.00011359648696685973
-0.1059999999999998 0.0212616379895831 0.021154826041311026 0.00010681194827207377
-0.1055999999999999 0.0212379527277385 0.02119016577489674 4.7786952841757935e-05
-0.1051999999999999 0.0211617125894256 0.021225355798378587 -6.36432089529855e-05
-0.1048 0.0211381232334418 0.021260395646095276 -0.00012227241265347702
-0.1043999999999998 0.0212170378175719 0.02129528997465968 -7.825215708778116e-05
-0.1039999999999998 0.0213383085303223 0.021330039715394378 8.26881492792253e-06
-0.1035999999999999 0.0214097998810463 0.02136464510113001 4.515477991628991e-05
-0.1031999999999999 0.0214782338516857 0.021399108693003654 7.9125158682046e-05
-0.1028 0.021406254798221 0.02143343584612012 -2.718104789911982e-05
-0.1023999999999998 0.0214152489288285 0.021467619575560093 -5.237064673159139e-05
-0.1019999999999998 0.0214473627962148 0.021501669427379966 -5.4306631165165764e-05
-0.1015999999999999 0.0216511204759589 0.021535580046474934 0.00011554042948396653
-0.1011999999999999 0.0218018177011069 0.02156936004757881 0.0002324576535280877
-0.1008 0.0218279362436473 0.021603005239740014 0.00022493100390728535
-0.1003999999999998 0.021814230283523 0.021636520978063345 0.0001777093054596557
-0.0999999999999998 0.0215568881563941 0.02166990702971816 -0.00011301887332406182
-0.0995999999999999 0.0213967067985335 0.0217031619977206 -0.000306455199187098
-0.0991999999999999 0.021211778903226 0.02173629030585289 -0.0005245114026268885
-0.0988 0.0215997898456386 0.02176929567940533 -0.0001695058337667331
-0.0983999999999998 0.0219360840889413 0.021802175557240844 0.00013390853170045652
-0.0979999999999998 0.0221851883953917 0.021834927378222346 0.00035026101716935376
-0.0975999999999999 0.022205726918853 0.021867559757083654 0.0003381671617693448
-0.0971999999999999 0.0220630664122458 0.02190007036551833 0.0001629960467274677
-0.0968 0.0217831538798177 0.02193246060051024 -0.00014930672069253872
-0.0963999999999998 0.0216948266744793 0.02196473185904324 -0.00026990518456394136
-0.0959999999999998 0.0217600588889912 0.02199688833206892 -0.00023682944307772125
-0.0955999999999999 0.0219004004466467 0.02202892256900668 -0.00012852212235998223
-0.0951999999999999 0.0221391718266096 0.022060841089114547 7.83307374950526e-05
-0.0948 0.0222557516367589 0.022092646220698953 0.0001631054160599471
-0.0943999999999998 0.0222191905363531 0.02212433610111475 9.485443523835069e-05
-0.0939999999999998 0.0221426635239096 0.022155916318297386 -1.325279438778651e-05
-0.0935999999999999 0.02214551389576 0.022187379421666265 -4.186552590626502e-05
-0.0931999999999999 0.0221905337725397 0.02221873332746327 -2.8199554923568487e-05
-0.0928 0.022329701168045 0.022249974310398102 7.972685764689666e-05
-0.0923999999999998 0.0223725094394162 0.022281107027083635 9.140241233256477e-05
-0.0919999999999998 0.0223509038228835 0.022312126588076353 3.8777234807146205e-05
-0.0915999999999999 0.0223671746347186 0.022343041142448783 2.4133492269817758e-05
-0.0911999999999999 0.0223205599245443 0.022373846266418695 -5.328634187439646e-05
-0.0907999999999999 0.022299417496155 0.022404545219615102 -0.00010512772346010085
-0.0903999999999998 0.0223117571827617 0.02243513287976384 -0.000123375697002142
-0.0899999999999998 0.0224812650739091 0.022465618792921305 1.5646280987796635e-05
-0.0895999999999999 0.0226407302880717 0.022495996905490756 0.00014473338258094368
-0.0891999999999999 0.0226503810041011 0.022526273503899574 0.00012410750020152433
-0.0887999999999999 0.0225186637080301 0.022556439973413944 -3.7776265383843155e-05
-0.0883999999999998 0.0224981139034832 0.022586505860090256 -8.839195660705415e-05
-0.0879999999999998 0.022556516042671 0.022616469068452716 -5.995302578171505e-05
-0.0875999999999999 0.0226244134222397 0.022646325873211026 -2.1912450971325187e-05
-0.0871999999999999 0.0226716171762356 0.022676080465316772 -4.463289081171884e-06
-0.0867999999999999 0.0226871547490473 0.02270573261193931 -1.8577862892010105e-05
-0.0863999999999998 0.0227877753576211 0.022735284408554435 5.249094906666432e-05
-0.0859999999999998 0.0229162949471804 0.02276473375968635 0.0001515611874940495
-0.0855999999999999 0.0229993355189629 0.022794082295149565 0.0002052532238133349
-0.0851999999999999 0.0230341029285256 0.022823329083621502 0.00021077384490409898
-0.0847999999999999 0.0229938752479296 0.022852476686239243 0.00014139856169035833
-0.0843999999999998 0.0229391976149937 0.0228815246373415 5.767297765220045e-05
-0.0839999999999998 0.0228667046587161 0.02291046897880733 -4.376432009122952e-05
-0.0835999999999999 0.0228613724182489 0.02293931506574154 -7.794264749264035e-05
-0.0831999999999999 0.0230032203279437 0.02296806243248284 3.515789546086265e-05
-0.0827999999999999 0.0230072684939544 0.02299670921638608 1.0559277568319286e-05
-0.0823999999999998 0.0229985342850852 0.0230252577457577 -2.6723460672499477e-05
-0.0819999999999998 0.022987452417169 0.023053709883242846 -6.62574660738463e-05
-0.0815999999999999 0.0231220562977018 0.02308205864392221 3.999765377958944e-05
-0.0811999999999999 0.0232176578680813 0.023110309150069952 0.00010734871801134846
-0.0807999999999999 0.023186689723482 0.023138465825468302 4.822389801369814e-05
-0.0803999999999998 0.0231331568292955 0.02316652098670602 -3.336415741051965e-05
-0.0799999999999998 0.0231461483801056 0.023194478591904044 -4.8330211798442574e-05
-0.0795999999999999 0.0232057561013208 0.02322233817540109 -1.658207408029161e-05
-0.0791999999999999 0.0233407909122865 0.023250099504366517 9.06914079199829e-05
-0.0787999999999999 0.0233852837668685 0.02327776188030839 0.00010752188656010936
-0.0783999999999998 0.0234039734683788 0.023305329959839582 9.864350853921663e-05
-0.0779999999999998 0.0234208980632108 0.023332796525210142 8.810153800065806e-05
-0.0775999999999998 0.0234580302379788 0.023360166465863585 9.786377211521563e-05
-0.0771999999999999 0.0234320706465 0.023387443739920855 4.462690657914409e-05
-0.0767999999999999 0.0233887237069072 0.023414617171511054 -2.5893464603854444e-05
-0.0763999999999998 0.023407029958384 0.023441698169335723 -3.4668210951722955e-05
-0.0759999999999998 0.0234092104740967 0.023468679282814264 -5.946880871756516e-05
-0.0755999999999998 0.0234151737052638 0.023495562374591827 -8.038866932802771e-05
-0.0751999999999999 0.0235229273878176 0.023522348841652274 5.785461653258495e-07
-0.0747999999999999 0.0236856648811314 0.023549040080979466 0.00013662480015193268
-0.0743999999999998 0.0237504656590304 0.023575633531436324 0.00017483212759407743
-0.0739999999999998 0.0236520235379222 0.023602128494530916 4.989504339128481e-05
-0.0735999999999998 0.0235682918606431 0.023628528462722898 -6.023660207979745e-05
-0.0731999999999999 0.0235410618854723 0.02365482971072197 -0.00011376782524966794
-0.0727999999999999 0.023583513801527 0.023681033868342638 -9.75200668156366e-05
-0.0723999999999998 0.023670735150599 0.023707142798230052 -3.640764763105167e-05
-0.0719999999999998 0.0237380877890724 0.02373315510340035 4.932685672049547e-06
-0.0715999999999998 0.0237832807675717 0.023759070318192244 2.421044937945746e-05
-0.0711999999999999 0.0238051526859038 0.023784885182976723 2.026750292707588e-05
-0.0707999999999999 0.023834677557821 0.02381060807965696 2.4069478164041175e-05
-0.0704 0.0238805773137876 0.023836231790482998 4.434552330460223e-05
-0.0699999999999998 0.023944582912181 0.02386176004074514 8.282287143586073e-05
-0.0695999999999998 0.0239685335528257 0.023887188406661153 8.134514616454577e-05
-0.0691999999999999 0.0238880896205853 0.023912524804472923 -2.4435183887623613e-05
-0.0687999999999999 0.023932115344043 0.02393776341341436 -5.6480693713598096e-06
-0.0684 0.0239762531953147 0.02396290609613061 1.3347099184091854e-05
-0.0679999999999998 0.024017326254427 0.02398795075714588 2.9375497281117213e-05
-0.0675999999999998 0.0240152662912264 0.024012900656089187 2.365635137214356e-06
-0.0671999999999999 0.024029496512127 0.02403775369748473 -8.257185357730262e-06
-0.0667999999999999 0.0240077942760077 0.024062509182840586 -5.4714906832887406e-05
-0.0664 0.023966884158889 0.024087169440463185 -0.00012028528157418533
-0.0659999999999998 0.0240144366303097 0.024111735867336392 -9.729923702669202e-05
-0.0655999999999998 0.0241212304184645 0.02413620217703283 -1.4971758568328719e-05
-0.0651999999999999 0.024184388824106 0.024160577915608883 2.3810908497116923e-05
-0.0647999999999999 0.0242086993756901 0.02418485446833074 2.3844907359359818e-05
-0.0644 0.0241924934571849 0.02420903672464192 -1.6543267457019145e-05
-0.0639999999999998 0.0242224418921087 0.02423312235623598 -1.068046412728077e-05
-0.0635999999999998 0.0242735827392444 0.024257112992927432 1.6469746316968153e-05
-0.0631999999999999 0.0243289557768211 0.02428101049736142 4.794527945967825e-05
-0.0627999999999999 0.0243683891394186 0.024304811842739582 6.357729667901685e-05
-0.0624 0.024377203230268 0.024328518193215132 4.868503705286742e-05
-0.0619999999999998 0.0243391671001303 0.02435213141143322 -1.2964311302918197e-05
-0.0615999999999998 0.0243633916971395 0.024375647073611617 -1.225537647211658e-05
-0.0611999999999999 0.0243831563092434 0.024399070302024484 -1.591399278108238e-05
-0.0607999999999999 0.0244335792587308 0.024422401911579072 1.1177347151728606e-05
-0.0604 0.0244848741605592 0.024445636197924614 3.923796263458762e-05
-0.0599999999999998 0.0244831699411391 0.024468777352012694 1.439258912640587e-05
-0.0595999999999998 0.024507281749738 0.024491827934980392 1.545381475760721e-05
-0.0591999999999999 0.024500307662518 0.024514782475307584 -1.4474812789582597e-05
-0.0587999999999999 0.0245319095610748 0.02453764306847006 -5.733507395262044e-06
-0.0584 0.02462828657978 0.024560412275604904 6.787430417509732e-05
-0.0579999999999998 0.0246056588477108 0.024583090329542756 2.2568518168043783e-05
-0.0575999999999998 0.024614876169588 0.024605678278021514 9.197891566486288e-06
-0.0571999999999999 0.0246134482722083 0.0246281698346138 -1.4721562405499433e-05
-0.0567999999999999 0.0246388835629807 0.0246505718678236 -1.1688304842900205e-05
-0.0564 0.0246853934750982 0.024672881583683193 1.2511891415007553e-05
-0.0559999999999998 0.0247160759435686 0.024695098982192576 2.0976961376022868e-05
-0.0555999999999998 0.0247380411895827 0.024717230815440416 2.0810374142282706e-05
-0.0551999999999999 0.0247215170189533 0.024739268701523542 -1.775168257024326e-05
-0.0547999999999999 0.0247426197506014 0.024761216016486287 -1.859626588488622e-05
-0.0544 0.0247232180134329 0.024783077649772167 -5.9859636339268385e-05
-0.0539999999999998 0.0247704242427598 0.02480484521947801 -3.442097671821007e-05
-0.0535999999999998 0.0247957273181308 0.024826527573168278 -3.0800255037478214e-05
-0.0531999999999999 0.0248383706848646 0.02484811923932284 -9.748554458240133e-06
-0.0527999999999999 0.0248525218229321 0.02486962522380054 -1.710340086844009e-05
-0.0524 0.0249220689102875 0.024891041219234467 3.1027691053033685e-05
-0.0519999999999998 0.0249706073735872 0.024912369321100414 5.823805248678787e-05
-0.0515999999999998 0.0249757349026454 0.024933613720349967 4.212118229543135e-05
-0.0511999999999999 0.0249582905845898 0.024954769760370255 3.520824219546692e-06
-0.0507999999999999 0.0249485756723492 0.02497583848889917 -2.726281654997012e-05
