step tcv left right
0 0.009990515632650566 -0.20467152080203657 0.20488906375284044
1 0.009521562603258458 -0.20751046879054644 0.20738671386646879
2 0.009613315053577706 -0.2094422000376573 0.21011773789008584
3 0.009915168016985138 -0.21241589577749398 0.21221798787311463
4 0.010155696856942596 -0.21445350417871847 0.21409315100477447
5 0.01040974757414414 -0.21729192686019377 0.21686068661610608
6 0.010542557098492595 -0.21893187271720962 0.21826822133357118
7 0.010863112551541427 -0.22152755316853828 0.2215055886514416
8 0.01088794720328677 -0.2237114637843718 0.22298850028709036
9 0.01137549438647287 -0.2261446254240482 0.22586611869602127
10 0.011609045603517075 -0.22832365167032195 0.22804868454953686
11 0.011810775170045102 -0.2321573730948583 0.23104429158478837
12 0.012034995037418181 -0.23399975228201364 0.23264976582970096
13 0.012418196333298603 -0.23670487976984983 0.2361599443592005
14 0.012727518023452082 -0.23888021420286792 0.23899936297677493
15 0.012969795781762428 -0.24155035662775037 0.24169832009091122
16 0.013445412805602679 -0.24352761310078086 0.24396038539234044
17 0.013403910941910218 -0.24771570641572058 0.24637356630418442
18 0.013890167536929354 -0.2519149362753724 0.248771165427778
19 0.014172860988165177 -0.2533444588710522 0.2514558605793206
20 0.014417384965648254 -0.2579104567348137 0.2552540355365631
21 0.014969193647604169 -0.2626239877907821 0.2570837357741129
22 0.015230217330897404 -0.2659511942644984 0.25968827695818425
23 0.015807861133328924 -0.26751141203475465 0.26161542108984925
24 0.015776914520475575 -0.2694221648381243 0.2637629118094105
25 0.01628896108001898 -0.27244503059381364 0.26679177493564626
26 0.016729588969947844 -0.27494241370938766 0.27102646732359703
27 0.017099755540438185 -0.27785092674955947 0.2725609882067456
28 0.017243043052810107 -0.28221165649642155 0.27608254735767274
29 0.017897823669690907 -0.283758579360037 0.2776280514709464
30 0.01817612379243686 -0.2864947403418943 0.280850843660918
31 0.01842209737845262 -0.2887974162375188 0.28259856157459035
32 0.018910385983924267 -0.2914211303241388 0.2860173808223707
33 0.01906361962493958 -0.2938275693375644 0.2875852971147632
34 0.019445512685237785 -0.296762965545594 0.290958257526474
35 0.020165554202212048 -0.2988804656039403 0.2938363263824337
36 0.020354913985938448 -0.3017854711137523 0.29706354755850545
37 0.020927697308639474 -0.3038115855807406 0.29914991787648665
38 0.02105213705983344 -0.3067498501885482 0.3017499105615017
39 0.021535325141604646 -0.3090120275355951 0.30570163376940274
40 0.022008895780773613 -0.31156744918108403 0.30927344317488475
41 0.022660152170700706 -0.3139053729578627 0.3117623964343371
42 0.02305460406735482 -0.3168105995729432 0.3158334459596452
43 0.023425525034300464 -0.3191333888020468 0.31871585214942794
44 0.023792080616389752 -0.3219956821988804 0.3221648381761672
45 0.024158588027862807 -0.3244736395247681 0.32584470060927073
46 0.024712169448452264 -0.3276452890670368 0.3284840245490859
47 0.02536133658037372 -0.33105835077186524 0.33145035934612
