x cod
-0.25 -5.70057075530888e-05
-0.24 -0.00013132864814554773
-0.23 -0.00021361498406320122
-0.22 -0.00022122542313743202
-0.21 0.0005855336617950703
-0.2 0.007995766229945347
-0.19 0.014187179355203973
-0.18 0.01730707741510448
-0.16999999999999998 0.01969810479421076
-0.16 0.02155311444058296
-0.15 0.023049926685299243
-0.14 0.02438478891633404
-0.13 0.025561634651177924
-0.12 0.026554992888988948
-0.10999999999999999 0.027430012058637713
-0.1 0.028218448202659927
-0.09 0.02892572498757571
-0.07999999999999999 0.02953488189130958
-0.07 0.030065465908613295
-0.06 0.030545200188570442
-0.04999999999999999 0.030914708432037925
-0.04000000000000001 0.031195628710734388
-0.03 0.0314247804489044
-0.01999999999999999 0.03160382526308609
-0.010000000000000009 0.031701392756134074
0.0 0.03172142159982766
0.010000000000000009 0.03169258445013939
0.020000000000000018 0.03159821381321839
0.030000000000000027 0.03144930406033351
0.03999999999999998 0.031230117914836323
0.04999999999999999 0.03091516932692751
0.06 0.0305145654139514
0.07 0.03005656090622367
0.08000000000000002 0.029541099525515972
0.09000000000000002 0.028956123851908225
0.09999999999999998 0.028272385873061565
0.10999999999999999 0.027452051993294566
0.12 0.02651163459777768
0.13 0.02549986485628464
0.14 0.024389040867593605
0.15000000000000002 0.023045750526977105
0.15999999999999998 0.02152645327649576
0.16999999999999998 0.019748052972819497
0.18 0.017542056367221934
0.19 0.01439236870615858
0.2 0.007689307001292205
0.21000000000000002 0.0009661608818947646
0.21999999999999997 8.642309961524695e-06
0.22999999999999998 -8.363022552078371e-05
0.24 -5.8064770152029314e-05
0.25 -2.9179249058580173e-05
