x cod0 cod1 cod2 cod3 cod4 cod5 cod6 cod7 cod8 cod9 cod10 cod11 cod12 cod13 cod14 cod15 cod16 cod17 cod18 cod19 cod20 cod21 cod22 cod23 cod24 cod25 cod26 cod27 cod28 cod29 cod30 cod31 cod32 cod33 cod34 cod35 cod36 cod37 cod38 cod39 cod40 cod41 cod42 cod43 cod44 cod45 cod46 cod47 cod48 cod49 cod50 cod51 cod52 cod53 cod54 cod55 cod56 cod57 cod58 cod59 cod60 cod61 cod62 cod63 cod64 cod65 cod66 cod67 cod68 cod69 cod70 cod71 cod72 cod73 cod74 cod75 cod76 cod77 cod78 cod79 cod80 cod81 cod82 cod83 cod84 cod85 cod86 cod87 cod88 cod89 cod90 cod91 cod92 cod93 cod94 cod95 cod96 cod97 cod98 cod99
-0.8525 4.598658115225291e-11 7.528795917734438e-11 7.389829638968278e-11 1.01466241848233e-10 1.0199730714787777e-10 8.751277935264661e-11 1.0109331376067314e-10 1.822638685959692e-10 1.531760301543194e-10 1.434619508704526e-10 1.59125735479891e-10 1.770903441116515e-10 1.912480522073291e-10 1.8859444094570466e-10 1.9825414723492556e-10 1.7913047977772682e-10 2.6702589227238296e-10 3.5846657125570543e-10 3.34557427791496e-10 4.121090248743123e-10 4.0952454639956765e-10 3.658423070432209e-10 3.6433379578317494e-10 4.334887983837304e-10 3.2062999980133697e-10 5.292375897514827e-10 5.623522931246994e-10 5.917321588366158e-10 7.271903594299058e-10 7.202723189681863e-10 5.676945489265496e-10 7.336758015588075e-10 9.876000740706005e-10 8.359600847302157e-10 7.674139033075435e-10 1.0808678800864305e-09 1.1751942542553464e-09 1.0760643695674302e-09 1.2293936071848117e-09 1.2293083752977441e-09 1.3984291431656398e-09 1.4927423107468698e-09 1.6382615690272278e-09 1.6168777298998732e-09 1.743249074727199e-09 2.155789774687508e-09 1.8836444173023938e-09 1.914371205917819e-09 2.227534510374556e-09 2.32787078391124e-09 2.4263368842407026e-09 2.7175804729809917e-09 3.0247838053151073e-09 3.426208947870359e-09 3.4569194400062813e-09 2.9786065459337042e-09 3.4021114499218802e-09 3.38731484377167e-09 3.3885943626370106e-09 4.108829087229096e-09 4.032802573191539e-09 5.416862606017848e-09 5.036652598946541e-09 5.840799280431223e-09 5.884055613566326e-09 7.043170490776244e-09 7.077899985000517e-09 7.872686059060942e-09 7.874883494892362e-09 7.995445707553967e-09 7.532802778214083e-09 8.07083172062079e-09 1.0967622499888254e-08 1.0501417283056507e-08 1.2395478374127345e-08 1.2810942860753433e-08 1.0443637509006272e-08 1.3671387113801598e-08 1.3466616548034973e-08 1.5177084383767882e-08 1.689094985055194e-08 1.4703654575821892e-08 1.818558361675049e-08 2.2011765024923554e-08 2.0653325913438938e-08 2.1387560263295693e-08 1.8522632601794653e-08 2.3444632379866733e-08 2.8182544046835104e-08 2.9685440535167002e-08 3.04977899173137e-08 3.289249349403224e-08 2.7725118750201097e-08 3.8457688416087974e-08 4.048768548443159e-08 3.9479726781421834e-08 4.415785660331008e-08 3.863367400830079e-08 3.983246072572434e-08 4.7979033913600264e-08
-0.8499999999999999 4.638058357326099e-11 7.632237762778083e-11 7.510364828166648e-11 1.0465824444034438e-10 1.0292681780512343e-10 8.890779856327022e-11 1.0250495072551437e-10 1.8426302615090061e-10 1.551702066898489e-10 1.4079408533673324e-10 1.6090722166269198e-10 1.7875959860518002e-10 1.9329946393048852e-10 1.9478782331315135e-10 2.0001743505401443e-10 1.8609253891258792e-10 2.709765326762018e-10 3.630452405655172e-10 3.3736728589658075e-10 4.165505262045286e-10 4.134603505731634e-10 3.698344922053043e-10 3.6678927619305274e-10 4.3940492472424546e-10 3.244311547994035e-10 5.360528134655642e-10 5.679861387248542e-10 6.005164560173588e-10 7.353426367486493e-10 7.293869091794443e-10 5.753685818362217e-10 7.504985334967862e-10 1.003173938984249e-09 8.547645062172356e-10 7.824585048708866e-10 1.0920140551645879e-09 1.1907319536602553e-09 1.0885008023769427e-09 1.243728788320055e-09 1.2427037497085787e-09 1.4177573725368698e-09 1.5168592777943152e-09 1.6569488685807594e-09 1.617791274078741e-09 1.7999608405858447e-09 2.176877491878994e-09 1.9134345064227562e-09 1.956071619989606e-09 2.255369897273093e-09 2.3705999813755534e-09 2.401237662089666e-09 2.676181228631865e-09 3.069517164238652e-09 3.4781549740087944e-09 3.5081575255823356e-09 3.0620203146331053e-09 3.443780373808081e-09 3.4532709252745916e-09 3.4543776363677387e-09 4.169803282293884e-09 4.11219416537672e-09 5.506945233628676e-09 5.115119408534165e-09 5.926128087375684e-09 6.062739602294153e-09 7.169431265382396e-09 7.191284365205298e-09 7.995223771526931e-09 7.982457388434955e-09 8.127966632188239e-09 7.781213423100346e-09 8.238640517056156e-09 1.111745925233796e-08 1.1089843213630492e-08 1.2556643621227398e-08 1.2963887229518286e-08 1.0970831370037075e-08 1.3956622867917224e-08 1.3685327909046726e-08 1.5337045045065294e-08 1.719544226337713e-08 1.4876161183508683e-08 1.8434587366751618e-08 2.2391752529692183e-08 2.093656669032958e-08 2.178763818835749e-08 1.8904265149255666e-08 2.4114576395265935e-08 2.892487139188363e-08 3.0119626786391484e-08 3.097513588813941e-08 3.3861355393499365e-08 2.840572811257719e-08 3.882598460158191e-08 4.1083959509271296e-08 4.0132632525624e-08 4.4946082248897565e-08 3.99032611707971e-08 4.14376909091433e-08 4.838958689714086e-08
-0.8474999999999999 4.677392691826904e-11 7.73608419313194e-11 7.632730029814001e-11 1.0805992004530645e-10 1.038576347988274e-10 9.031186431513926e-11 1.0391192263916208e-10 1.8626233823881695e-10 1.571749414680172e-10 1.3868886289772975e-10 1.6269388440582218e-10 1.8043249471135338e-10 1.953568417940911e-10 2.0124851137106227e-10 2.01787115498989e-10 1.945376364061426e-10 2.749333167689435e-10 3.6763046957675327e-10 3.401677125018805e-10 4.2099622822869007e-10 4.1740206559625285e-10 3.738389268231332e-10 3.692544512325229e-10 4.453471830672463e-10 3.282620413133132e-10 5.428946114237744e-10 5.736349534451993e-10 6.09377416312934e-10 7.435131161786569e-10 7.385370642770039e-10 5.831061872484151e-10 7.626921864504532e-10 1.0188132074503944e-09 8.707074016531097e-10 7.979200608403271e-10 1.1031807443075897e-09 1.2063225326521122e-09 1.1009804819990452e-09 1.258096029164679e-09 1.2561617853932521e-09 1.4371338758932334e-09 1.5407822375845794e-09 1.6756783580835589e-09 1.6097645979664117e-09 1.8590033557034061e-09 2.198349737202284e-09 1.9434320934300092e-09 1.9985397514877744e-09 2.2833639620783605e-09 2.4141528012950344e-09 2.438325614435958e-09 2.6123907020793643e-09 3.116596749448803e-09 3.5307634084506498e-09 3.5599355510087276e-09 3.1243954481645175e-09 3.48563972336102e-09 3.520407173606224e-09 3.5213740368493745e-09 4.2315101022851125e-09 4.192693127013923e-09 5.597979569341787e-09 5.195198798930968e-09 6.011967762675896e-09 6.246324840886921e-09 7.297350251710495e-09 7.30515201610144e-09 8.119280671863675e-09 8.090433402477008e-09 8.26145299723984e-09 8.037100983679287e-09 8.40982334650503e-09 1.1267741778585163e-08 1.1376117099607196e-08 1.2718920139718337e-08 1.3117585683190006e-08 1.153841001656779e-08 1.4245865983702534e-08 1.3906367577026711e-08 1.5500075929672688e-08 1.750240841789801e-08 1.507124024674105e-08 1.868600387942772e-08 2.277460654754189e-08 2.1221565726911115e-08 2.2193854980851183e-08 1.9294399573997838e-08 2.4818665129786747e-08 2.968326393903161e-08 3.0557960802435255e-08 3.145895315114448e-08 3.447274931078787e-08 2.9100442715766363e-08 3.919628067173589e-08 4.168651734472772e-08 4.0791338511359276e-08 4.574412381454381e-08 4.119633609244135e-08 4.307215190802762e-08 4.880681349951014e-08
-0.845 4.716661118727708e-11 7.840335208796027e-11 7.756925243910339e-11 1.1167126866311949e-10 1.0478975812898978e-10 9.172497660825383e-11 1.0529511759885702e-10 1.882618048597182e-10 1.5919023448882441e-10 1.3824992594132786e-10 1.6448572370928174e-10 1.8210903243017178e-10 1.9742018579813708e-10 2.0797650511943812e-10 2.0356318856984943e-10 2.0437842874949762e-10 2.7889624455060835e-10 3.7222225828941336e-10 3.429587076073959e-10 4.254461309467971e-10 4.213496914688364e-10 3.778556108967074e-10 3.717293209015854e-10 4.5131557341273396e-10 3.321226593430667e-10 5.497629836261145e-10 5.792987372857343e-10 6.183150397233423e-10 7.517017977199293e-10 7.477227842608654e-10 5.909073651631302e-10 7.749861255894412e-10 1.034517879469038e-09 8.840676321525475e-10 8.137985712158659e-10 1.1143679475154374e-09 1.2219659912309198e-09 1.1135034084337387e-09 1.2724953297186841e-09 1.269641577391167e-09 1.4565586532347342e-09 1.5645111901176655e-09 1.6944500375356278e-09 1.6081063145960947e-09 1.9203766200798872e-09 2.219934052449066e-09 1.9736371783241553e-09 2.041775600412327e-09 2.3115167047903627e-09 2.4585292436696843e-09 2.4759660897310747e-09 2.64688653554598e-09 3.1599823390064715e-09 3.584034251195928e-09 3.6122535162854563e-09 3.1861559522363676e-09 3.527689498580704e-09 3.5887235887665757e-09 3.589583564081926e-09 4.2939495472027886e-09 4.274299458103149e-09 5.689965613157193e-09 5.276883722210794e-09 6.098318306331867e-09 6.434811329344641e-09 7.426927449760552e-09 7.419502937688946e-09 8.244856760071187e-09 8.198811537018535e-09 8.395904802708766e-09 8.300465459950925e-09 8.584380208967407e-09 1.141847007862988e-08 1.1584121825150033e-08 1.2882307929600168e-08 1.3272038221768593e-08 1.1970989371026457e-08 1.4539116461157568e-08 1.412973555197496e-08 1.5666177037590068e-08 1.7812216068469012e-08 1.5288891765519003e-08 1.8939833154778826e-08 2.316032707847269e-08 2.1508323023183573e-08 2.2606210640776816e-08 1.969303587602118e-08 2.5556898583429246e-08 3.0457721688279135e-08 3.100044258329834e-08 3.194924170632892e-08 3.5092792509436685e-08 2.980926255976866e-08 3.95685766265499e-08 4.2295358990800886e-08 4.1459446894058024e-08 4.655198130024883e-08 4.2512898773233626e-08 4.4735843722377455e-08 4.923071372070815e-08
-0.8425 4.7558636380285135e-11 7.944990809770335e-11 7.882950470455672e-11 1.1549229029378348e-10 1.0572318779561054e-10 9.314713544261397e-11 1.0668943535852089e-10 1.902614260136045e-10 1.6121608575227061e-10 1.394772744675276e-10 1.6628273957307086e-10 1.8378921176163511e-10 1.994894959426265e-10 2.149718045582787e-10 2.053456542665959e-10 2.156149159426531e-10 2.828653160211964e-10 3.7682060670349834e-10 3.457402712131267e-10 4.299002343588498e-10 4.253032281909141e-10 3.8188454442602755e-10 3.742138852002403e-10 4.573100957607084e-10 3.360130088886638e-10 5.566579300725843e-10 5.849774902464599e-10 6.273293262485836e-10 7.599086813724665e-10 7.569440691310292e-10 5.987721155803678e-10 7.873803509137497e-10 1.0502879550401797e-09 8.976111807176431e-10 8.300940359975028e-10 1.1255756647881311e-09 1.237662329396677e-09 1.1260695816810242e-09 1.2869266899820712e-09 1.283143125702324e-09 1.476031704561371e-09 1.5880461353935741e-09 1.713263906936966e-09 1.6128164239677887e-09 1.984080633715289e-09 2.241531505569377e-09 2.004049761105192e-09 2.0857791667632646e-09 2.3398281254091e-09 2.5037293084995035e-09 2.5141590879750124e-09 2.705595891089994e-09 3.2028762158828923e-09 3.6379675022446307e-09 3.665111421412527e-09 3.2493128318679453e-09 3.5699296994671276e-09 3.658220170755646e-09 3.6590062180653915e-09 4.357121617046909e-09 4.357013158644402e-09 5.782903365074891e-09 5.36017417837364e-09 6.1851797183435935e-09 6.558416659016526e-09 7.558162859532562e-09 7.534337129967827e-09 8.371952036149469e-09 8.307591792059529e-09 8.531322048595033e-09 8.571306851915264e-09 8.762311104443297e-09 1.1569644152472102e-08 1.1795766573578993e-08 1.3046806990872898e-08 1.3427244845254059e-08 1.2390279076854836e-08 1.4836374300282322e-08 1.4355431833891484e-08 1.583534836881745e-08 1.8125665660630677e-08 1.5529115739842552e-08 1.919607519280493e-08 2.354891412248459e-08 2.179683857914694e-08 2.3024705168134394e-08 2.01001740553257e-08 2.6329276756193427e-08 3.102077344162971e-08 3.1447072128980725e-08 3.244600155369275e-08 3.572148498944579e-08 3.05321876445841e-08 3.994287246602397e-08 4.2910484447490795e-08 4.21372936154838e-08 4.736965470601267e-08 4.385294921317398e-08 4.6428766352192776e-08 4.966128756073488e-08
-0.8400000000000001 4.795000249729316e-11 8.050050996054871e-11 8.010805709449995e-11 1.1952298493729845e-10 1.0665792379868965e-10 9.457834081821966e-11 1.0809487591815374e-10 1.9226120170047583e-10 1.6325249525835578e-10 1.4237090847632906e-10 1.6808493199718938e-10 1.8547303270574347e-10 2.0156477222755918e-10 2.2223440968758416e-10 2.0713451258922808e-10 2.2824709798560898e-10 2.868405311807077e-10 3.814255148190076e-10 3.48512403319073e-10 4.3435853846484796e-10 4.292626757624859e-10 3.8592572741109315e-10 3.767081441284879e-10 4.6333075011116943e-10 3.399330899501046e-10 5.635794507631835e-10 5.906712123273758e-10 6.364202758886579e-10 7.681337671362689e-10 7.662009188874951e-10 6.067004385001272e-10 7.998748624233789e-10 1.066123434163819e-09 9.113380473483965e-10 8.468064551852381e-10 1.136803896125671e-09 1.253411547149385e-09 1.1386790017409012e-09 1.3013901099548395e-09 1.296666430326723e-09 1.4955530298731437e-09 1.6113870734123032e-09 1.7321199662875736e-09 1.6238949260814936e-09 2.050115396609611e-09 2.2631420965632167e-09 2.0346698417731213e-09 2.1305504505405857e-09 2.36829822393457e-09 2.549752995784493e-09 2.552904609167775e-09 2.7645688721418107e-09 3.246542444429679e-09 3.6925631615967567e-09 3.718509266389938e-09 3.313866087059251e-09 3.6123603260202965e-09 3.728896919573433e-09 3.729641998799771e-09 4.421026311817476e-09 4.440834228637684e-09 5.876792825094884e-09 5.4450701674195164e-09 6.272551998711081e-09 6.654311897127505e-09 7.69105648102653e-09 7.649654592938078e-09 8.50056650009852e-09 8.416774167599997e-09 8.667704734898635e-09 8.849625159572298e-09 8.943616032932693e-09 1.1721264000111832e-08 1.201105134489406e-08 1.3212417323536515e-08 1.3583205553646403e-08 1.2839615555497745e-08 1.51376395010768e-08 1.4583456422776262e-08 1.600758992335483e-08 1.8442757194383007e-08 1.5791912169711695e-08 1.9454729993506034e-08 2.3940367679577593e-08 2.2087112394801237e-08 2.344933856292391e-08 2.0515814111911426e-08 2.7135799648079285e-08 3.1556821166280166e-08 3.189574150971877e-08 3.2949232693235945e-08 3.635882675081517e-08 3.12692179702127e-08 4.0319168190158055e-08 4.3531893714797464e-08 4.282487867563661e-08 4.819714403183527e-08 4.521648741226236e-08 4.815091979747362e-08 5.0098535019590315e-08
-0.8374999999999999 4.834070953830122e-11 8.15551576764964e-11 8.140490960893324e-11 1.2376335259366465e-10 1.075939661382273e-10 9.6018592735071e-11 1.095114392777557e-10 1.9426113192033231e-10 1.6529946300708017e-10 1.4693082796773258e-10 1.6989230098163752e-10 1.8716049526249696e-10 2.0364601465293543e-10 2.2976432050735513e-10 2.0892976353774634e-10 2.422749748783666e-10 2.908218900291426e-10 3.8603698263594185e-10 3.5127510392523494e-10 4.3882104326479215e-10 4.3322803418355236e-10 3.8997915985190506e-10 3.7921209768632813e-10 4.693775364641176e-10 3.4388290252738925e-10 5.705275456979132e-10 5.963799035284828e-10 6.455878886435661e-10 7.763770550113366e-10 7.75493333530264e-10 6.146923339224095e-10 8.124696601183301e-10 1.0820243168399583e-09 9.252482320448096e-10 8.639358287790728e-10 1.1480526415280575e-09 1.2692136444890437e-09 1.1513316686133707e-09 1.3158855896369913e-09 1.3102114912643644e-09 1.5151226291700545e-09 1.6345340041738561e-09 1.7510523295528335e-09 1.6413418209372123e-09 2.1184809087628584e-09 2.2847658254305877e-09 2.0654974203279457e-09 2.1760894517442943e-09 2.3969270003667766e-09 2.5966003055246566e-09 2.592202653309363e-09 2.8238054787014353e-09 3.290981024646836e-09 3.747821229252315e-09 3.772447051217692e-09 3.3798157178102875e-09 3.6549813782402093e-09 3.800753835219945e-09 3.801490906285072e-09 4.485663631514496e-09 4.525762668082998e-09 5.971633993217181e-09 5.531571689348423e-09 6.360435147434332e-09 6.7509116881611226e-09 7.825608314242465e-09 7.765455326599711e-09 8.630700151918352e-09 8.526358663639946e-09 8.805052861619578e-09 9.135420382922054e-09 9.128294994435623e-09 1.1873329621549083e-08 1.2229976139095269e-08 1.3379138927591044e-08 1.3739920346945627e-08 1.3226374699022963e-08 1.5442912063541013e-08 1.481380931862932e-08 1.618290170120221e-08 1.8763490669726027e-08 1.6077281055126455e-08 1.9715797556882166e-08 2.433468774975174e-08 2.2379144470146475e-08 2.38801108251454e-08 2.0939956045778352e-08 2.7976467259086896e-08 3.209729972615105e-08 3.233962933380553e-08 3.345893512495858e-08 3.700481779354491e-08 3.202035353665449e-08 4.069746379895222e-08 4.4159586792720937e-08 4.352220207451649e-08 4.903444927771676e-08 4.6603513370498907e-08 4.990230405822012e-08 5.054245609727445e-08
-0.835 4.873075750330926e-11 8.261385124554623e-11 8.272006224785629e-11 1.2821339326288154e-10 1.0853131481422321e-10 9.746789119316773e-11 1.1093912543732652e-10 1.9626121667317368e-10 1.6735698899844316e-10 1.5315703294173743e-10 1.7170484652641488e-10 1.8885159943189537e-10 2.0573322321875497e-10 2.375615370175902e-10 2.1073140711215028e-10 2.546860883784776e-10 2.948093925665001e-10 3.9065501015430007e-10 3.540283730316119e-10 4.4328774875868173e-10 4.371993034541124e-10 3.9404484174846203e-10 3.817257458737606e-10 4.754504548195522e-10 3.4786244662051735e-10 5.77502214876772e-10 6.021035638497796e-10 6.548321645133062e-10 7.846385449976685e-10 7.848213130593341e-10 6.227478018472128e-10 8.251647439986006e-10 1.0979906030685944e-09 9.393417348068783e-10 8.814821567790042e-10 1.1593219009952884e-09 1.2850686214156516e-09 1.1640275822984302e-09 1.3304131290285238e-09 1.323778308515247e-09 1.5347405024520996e-09 1.657486927678229e-09 1.7717945824281116e-09 1.6651571085349413e-09 2.1891771701750208e-09 2.306402692171485e-09 2.096532496769659e-09 2.2223961703743855e-09 2.425714454705716e-09 2.6442712377199843e-09 2.632053220399769e-09 2.883305710768857e-09 3.3361919565343575e-09 3.803741705211289e-09 3.826924775895781e-09 3.447161724121046e-09 3.697792856126861e-09 3.873790917695169e-09 3.874552940521283e-09 4.551033576137955e-09 4.611798476980333e-09 6.067426869441765e-09 5.619678744160346e-09 6.448829164513333e-09 6.848216032117365e-09 7.961818359180346e-09 7.881739330952698e-09 8.762352991608942e-09 8.636345280179356e-09 8.94336642875785e-09 9.382024082804727e-09 9.316347988952039e-09 1.2025841016783837e-08 1.2452540956182567e-08 1.3546971803036459e-08 1.3897389225151714e-08 1.3502335072562235e-08 1.575219198767493e-08 1.504649052145063e-08 1.6361283702359572e-08 1.9087866086659675e-08 1.6385222396086776e-08 1.997927788293328e-08 2.4731874333006946e-08 2.2672934805182607e-08 2.431702195479881e-08 2.1372599856926428e-08 2.8851279589216117e-08 3.264220912124228e-08 3.278756147878604e-08 3.3975108848860546e-08 3.765945811763485e-08 3.278559434390934e-08 4.107775929240641e-08 4.479356368126111e-08 4.422926381212335e-08 4.608082901167621e-08 4.801402708788338e-08 5.1682919134431955e-08 5.0993050793787306e-08
-0.8325 4.912014639231731e-11 8.367659066769834e-11 8.405351501126928e-11 1.3287310694494931e-10 1.094699698266776e-10 9.892623619251008e-11 1.1237793439686636e-10 1.9826145595900005e-10 1.6942507323244522e-10 1.6026392989278163e-10 1.735225686315218e-10 1.905463452139386e-10 2.0782639792501775e-10 2.4562605921829016e-10 2.125394433124401e-10 2.661020626201276e-10 2.988030387927809e-10 3.952795973740828e-10 3.5677221063820445e-10 4.477586549465166e-10 4.4117648357416663e-10 3.981227731007647e-10 3.8424908869078554e-10 4.815495051774733e-10 3.518717222294892e-10 5.845034582997603e-10 6.078421932912666e-10 6.641531034978795e-10 7.929182370952657e-10 7.941848574747068e-10 6.308668422745383e-10 8.379601140641919e-10 1.1140222928497281e-09 9.536185556346048e-10 8.99445439185034e-10 1.1706116745273658e-09 1.3009764779292096e-09 1.1767667427960808e-09 1.3449727281294375e-09 1.3373668820793712e-09 1.5544066497192807e-09 1.6802458439254234e-09 1.7925469009935304e-09 1.6953407888746818e-09 2.2622041808461035e-09 2.328052696785912e-09 2.1277750710982647e-09 2.269470606430858e-09 2.4546605869513884e-09 2.6927657923704834e-09 2.6724563104390005e-09 2.943069568344082e-09 3.3821752400922438e-09 3.860324589473688e-09 3.881942440424212e-09 3.5159041059915313e-09 3.740794759680257e-09 3.948008166999113e-09 3.9488281015084095e-09 4.617136145687861e-09 4.698941655329693e-09 6.164171453768639e-09 5.709391331855296e-09 6.537734049948092e-09 6.946224928996234e-09 8.099686615840184e-09 7.998506605997062e-09 8.895525019170298e-09 8.746734017218234e-09 9.08264543631345e-09 9.601859171087576e-09 9.507775016481972e-09 1.2178798185816097e-08 1.2678745796155983e-08 1.3715915949872765e-08 1.405561218826468e-08 1.378247515181267e-08 1.6065479273478556e-08 1.5281500031240197e-08 1.6542735926826925e-08 1.9415883445183992e-08 1.671573619259269e-08 2.024517097165938e-08 2.5131927429343246e-08 2.296848339990965e-08 2.476007195188414e-08 2.1813745545355685e-08 2.9760236638467008e-08 3.319154935155387e-08 3.323953794466031e-08 3.4497753864941903e-08 3.832274772308511e-08 3.3564940391977345e-08 4.146005467052064e-08 4.543382438041802e-08 4.494606388845722e-08 4.13557040562544e-08 4.94480285644159e-08 5.301184092633028e-08 5.145031910912886e-08
-0.8300000000000001 4.950887620532534e-11 8.474337594295266e-11 8.540526789917219e-11 1.3774249363986806e-10 1.1040993117559028e-10 1.003936277330979e-10 1.1382786615637515e-10 2.0026184977781146e-10 1.715037157090862e-10 1.6794579916828561e-10 1.7534546729695822e-10 1.9224473260862698e-10 2.0992553877172388e-10 2.50620692123473e-10 2.1435387213861577e-10 2.7860261167175486e-10 3.02802828707985e-10 3.9991074429529e-10 3.5950661674501246e-10 4.5223376182829714e-10 4.4515957454371493e-10 4.02212953908813e-10 3.86782126137403e-10 4.876746875378812e-10 3.559107293543045e-10 5.915312759668782e-10 6.135957918529442e-10 6.73550705597286e-10 8.012161313041274e-10 8.035839667763813e-10 6.39049455204386e-10 8.508557703151039e-10 1.1301193861833603e-09 9.680786945279898e-10 9.178256759971619e-10 1.181921962124289e-09 1.3169372140297164e-09 1.189549150106324e-09 1.3595643869397336e-09 1.3509772119567377e-09 1.5741210709715982e-09 1.7028107529154395e-09 1.8133092852490908e-09 1.7318928619564333e-09 2.3234777387351277e-09 2.3497158392738666e-09 2.1592251433137617e-09 2.3173127599137164e-09 2.483765397103796e-09 2.7420839694761525e-09 2.713411923427054e-09 3.0030970514271074e-09 3.428930875320497e-09 3.917569882039511e-09 3.937500044802979e-09 3.586042863421743e-09 3.783987088900395e-09 4.023405583131773e-09 4.024316389246447e-09 4.68397134016421e-09 4.787192203131079e-09 6.2618677461978065e-09 5.800709452433268e-09 6.627149803738612e-09 7.044938378797731e-09 8.239213084221975e-09 8.115757151732789e-09 9.030216234602426e-09 8.857524874756585e-09 9.22288988428639e-09 9.825615569813526e-09 9.70257607702541e-09 1.2332201128645867e-08 1.2908590659015515e-08 1.3885971368099965e-08 1.4214589236284512e-08 1.406679493677427e-08 1.6382773920951897e-08 1.551883784799803e-08 1.6727258374604276e-08 1.9747542745298962e-08 1.7068822444644184e-08 1.976457494945364e-08 2.5534847038760642e-08 2.3265790254327622e-08 2.520926081640142e-08 2.2263393111066115e-08 3.0625962274985375e-08 3.374532041708583e-08 3.369555873142836e-08 3.502687017320262e-08 3.8994686609895637e-08 3.435839168085848e-08 4.1844349933294904e-08 4.608036889019168e-08 4.5672602303518104e-08 3.6171874119034533e-08 5.085514033335268e-08 5.431058197246182e-08 5.1522420310455626e-08
-0.8274999999999999 4.989694694233338e-11 8.581420707130933e-11 8.671767955836285e-11 1.428215533476382e-10 1.1135119886096151e-10 1.0187006581493141e-10 1.1528892071585307e-10 2.0226239812960797e-10 1.7359291642836633e-10 1.7649591811792397e-10 1.7717354252272413e-10 1.9394676161596035e-10 2.1203064575887366e-10 2.5320148963101084e-10 2.1617469359067753e-10 2.921877355333606e-10 3.068087623121125e-10 4.04548450917922e-10 3.62231591352036e-10 4.5671306940402376e-10 4.4914857636275783e-10 4.063153841726074e-10 3.893248582136132e-10 4.938260019007765e-10 3.599794679949638e-10 5.985856678781266e-10 6.193643595348125e-10 6.83024970811526e-10 8.095322276242547e-10 8.13018640964359e-10 6.472956406367564e-10 8.638517127513377e-10 1.1462818830694919e-09 9.82722151487033e-10 9.366228672153895e-10 1.1932527637860597e-09 1.3329508297171756e-09 1.2023748042291585e-09 1.3741881054594121e-09 1.364609298147347e-09 1.5938837662090529e-09 1.7251816546482785e-09 1.8340817351947935e-09 1.7748133277802008e-09 2.3539882673883327e-09 2.371392119635354e-09 2.1908827134161543e-09 2.365922630822964e-09 2.513028885162939e-09 2.7922257690369955e-09 2.7549200593639325e-09 3.0633881600179405e-09 3.476458862219121e-09 3.9754775829087645e-09 3.993597589032091e-09 3.6575779964116883e-09 3.82736984378728e-09 4.0999831660931585e-09 4.1010178037354075e-09 4.751539159567015e-09 4.8765501203845015e-09 6.360515746729279e-09 5.893633105894274e-09 6.7170764258848945e-09 7.144356381521872e-09 8.380397764325739e-09 8.233490968159905e-09 9.166426637905326e-09 8.968717852794419e-09 9.364099772676675e-09 1.0053293278982614e-08 9.900751170582376e-09 1.2486049845273156e-08 1.314207554476118e-08 1.4057138057718078e-08 1.4374320369211234e-08 1.4355294427447058e-08 1.6704075930095002e-08 1.575850397172415e-08 1.691485104569164e-08 2.008284398700463e-08 1.7444481152241326e-08 1.86127332424629e-08 2.59406331612592e-08 2.3564855368436548e-08 2.5664588548350683e-08 2.272682270439946e-08 3.109830840425878e-08 3.430352231783822e-08 3.415562383909022e-08 3.556245777364279e-08 3.967527477806652e-08 3.516594821055283e-08 4.223064508072925e-08 4.6733197210582164e-08 4.640887905730607e-08 3.703329773624424e-08 5.1993311891506946e-08 5.5627679530862515e-08 5.1308705869153916e-08
