x cod
-0.25 -5.273525602264336e-06
-0.24 -8.549439325616004e-06
-0.23 -2.3446056987021024e-05
-0.22 -7.501414844051555e-05
-0.21 -0.00028641290691743465
-0.2 0.0007917682169745672
-0.19 0.010782967642857993
-0.18 0.01392309776288377
-0.16999999999999998 0.016305249999425255
-0.16 0.018261414451490796
-0.15 0.019849454668477245
-0.14 0.021309497269236446
-0.13 0.02254297481325424
-0.12 0.02358560190155204
-0.10999999999999999 0.024575222344401296
-0.1 0.025425431134155862
-0.09 0.026145880577143562
-0.07999999999999999 0.02675220978254445
-0.07 0.027321960404129052
-0.06 0.02775478602797659
-0.04999999999999999 0.02815606744830916
-0.04000000000000001 0.028449546040762958
-0.03 0.028691258036157085
-0.01999999999999999 0.028851353277689784
-0.010000000000000009 0.02894490350909644
0.0 0.02897112727828582
0.010000000000000009 0.028921978389806875
0.020000000000000018 0.028817128970473834
0.030000000000000027 0.028646384246049077
0.03999999999999998 0.02838554731888868
0.04999999999999999 0.028072708723257577
0.06 0.027704334859592814
0.07 0.027218703563900108
0.08000000000000002 0.026694808232594923
0.09000000000000002 0.026010383364371028
0.09999999999999998 0.02533144717098258
0.10999999999999999 0.024475341058141278
0.12 0.02348875774615054
0.13 0.022466367182987942
0.14 0.02122643472233129
0.15000000000000002 0.01980765753284055
0.15999999999999998 0.018166890270039957
0.16999999999999998 0.016236435042278716
0.18 0.013823475798597518
0.19 0.010745971362200377
0.2 0.002322250497678034
0.21000000000000002 -0.0003602745088654693
0.21999999999999997 -6.48216779366627e-05
0.22999999999999998 -1.686759754011968e-05
0.24 -7.4529659618129375e-06
0.25 -3.552154270920683e-06
